frame,Fish1_P1_x,Fish1_P1_y,Fish1_P2_x,Fish1_P2_y,Fish1_P3_x,Fish1_P3_y,Fish1_P4_x,Fish1_P4_y,Fish1_P5_x,Fish1_P5_y,Fish2_P1_x,Fish2_P1_y,Fish2_P2_x,Fish2_P2_y,Fish2_P3_x,Fish2_P3_y,Fish2_P4_x,Fish2_P4_y,Fish2_P5_x,Fish2_P5_y,Fish3_P1_x,Fish3_P1_y,Fish3_P2_x,Fish3_P2_y,Fish3_P3_x,Fish3_P3_y,Fish3_P4_x,Fish3_P4_y,Fish3_P5_x,Fish3_P5_y,Fish4_P1_x,Fish4_P1_y,Fish4_P2_x,Fish4_P2_y,Fish4_P3_x,Fish4_P3_y,Fish4_P4_x,Fish4_P4_y,Fish4_P5_x,Fish4_P5_y
1298,582.263000488281,890.939025878906,651.25,900.47802734375,805.825988769531,920.528015136719,921.382019042969,898.226989746094,976.726013183594,890.742004394531,1021.78900146484,799.427001953125,1088.35900878906,797.768005371094,1226.23498535156,800.719970703125,1330.84301757812,775.784973144531,1358.69995117188,780.133972167969,932.956970214844,648.276000976562,1014.05499267578,676.559020996094,1179.21997070312,716.463989257812,1292.0849609375,750.806030273438,1381.77905273438,755.408020019531,545.880004882812,610.260009765625,613.033996582031,605.382019042969,755.398010253906,590.703979492188,848.362976074219,576.190002441406,881.64501953125,604.851013183594
1299,580.336975097656,887.885009765625,650.200012207031,899.320007324219,805.177978515625,920.789978027344,922.419982910156,899.054016113281,975.601989746094,887.122009277344,1021.99798583984,800.310974121094,1088.31994628906,797.463989257812,1226.31799316406,800.724975585938,1330.58605957031,777.755981445312,1358.40002441406,779.379028320312,934.385009765625,646.599975585938,1014.16900634766,675.414978027344,1181.26794433594,714.861022949219,1292.63598632812,749.663024902344,1382.30200195312,755.6669921875,544.958984375,610.851013183594,611.984008789062,605.351989746094,754.14599609375,592.151000976562,845.351989746094,571.10498046875,885.794982910156,598.780029296875
1300,578.956970214844,887.280029296875,650.966003417969,899.810974121094,805.072021484375,920.835021972656,923.934020996094,900.857971191406,973.960021972656,885.195007324219,1022.41302490234,800.671997070312,1088.35595703125,797.070983886719,1226.51403808594,800.198974609375,1331.15795898438,779.356994628906,1383.52795410156,756.546020507812,936.390991210938,645.495971679688,1015.67797851562,676.030029296875,1182.36096191406,714.684020996094,1294.48999023438,749.414001464844,NaN,NaN,544.705993652344,608.919006347656,611.642028808594,605.418029785156,753.585998535156,595.497009277344,842.793029785156,567.443969726562,882.708984375,589.528991699219
1301,580.544006347656,887.564025878906,650.596008300781,899.543029785156,804.851013183594,920.440002441406,925.487976074219,902.038024902344,973.078002929688,884.252014160156,1021.48297119141,801.156982421875,1087.98498535156,798.112976074219,1226.65502929688,799.090026855469,1327.92700195312,786.015014648438,1361.58605957031,776.489013671875,936.903991699219,645.213989257812,1016.94299316406,675.442016601562,1183.81994628906,714.255981445312,1297.19494628906,748.299987792969,1383.07702636719,755.943969726562,544.510986328125,608.7919921875,611.1259765625,604.364013671875,753.906005859375,598.401977539062,841.505981445312,565.174011230469,885.343017578125,581.138977050781
1302,578.552001953125,886.541015625,650.507019042969,898.716979980469,803.677978515625,919.638000488281,925.905029296875,905.184020996094,972.481018066406,884.0830078125,1022.83599853516,802.114990234375,1088.77502441406,798.025024414062,1226.75695800781,798.650024414062,1324.90795898438,791.018005371094,1384.19104003906,759.335998535156,937.848022460938,643.773010253906,1018.35797119141,674.570983886719,1185.35205078125,714.004028320312,1299.14001464844,747.132019042969,NaN,NaN,542.752014160156,607.260986328125,611.090026855469,604.346008300781,753.231018066406,600.419982910156,841.64501953125,563.601989746094,886.3740234375,572.382995605469
1303,582.406005859375,886.7490234375,647.989990234375,898.028991699219,803.044982910156,918.810974121094,929.351013183594,908.434020996094,971.77099609375,884.260986328125,1022.27600097656,802.077026367188,1088.87097167969,797.882019042969,1227.02404785156,798.078979492188,1324.34204101562,794.164001464844,1370.73095703125,773.458984375,939.844970703125,642.56298828125,1019.82501220703,673.851989746094,1186.34399414062,713.403015136719,1299.92004394531,745.5009765625,NaN,NaN,542.724975585938,607.684020996094,610.588989257812,605.213989257812,752.695007324219,603.995971679688,839.155029296875,565.366027832031,882.64697265625,564.968017578125
1304,578.974975585938,887.60302734375,648.390991210938,897.778015136719,802.570983886719,917.922973632812,928.539978027344,914.47900390625,969.218994140625,885.205017089844,1022.44598388672,802.482971191406,1088.78100585938,798.351989746094,1226.94201660156,796.651000976562,1326.48999023438,797.664001464844,1368.52197265625,774.262023925781,940.898010253906,640.715026855469,1022.04302978516,673.025024414062,1186.99401855469,713.341003417969,1302.49096679688,743.5419921875,NaN,NaN,542.174987792969,606.280029296875,610.049011230469,605.52001953125,752.609008789062,605.663024902344,839.411010742188,566.073974609375,883.129028320312,562.484985351562
1305,577.348999023438,886.530029296875,649.3330078125,898.127990722656,802.513000488281,914.388000488281,925.739013671875,921.161010742188,968.010986328125,887.776000976562,1022.59197998047,803.885009765625,1087.85705566406,798.247985839844,1226.81005859375,795.859985351562,1324.73596191406,800.640014648438,1376.14001464844,782.546020507812,942.935974121094,640.234985351562,1021.99700927734,673.297973632812,1189.02697753906,711.935974121094,1302.92395019531,742.481018066406,NaN,NaN,541.838012695312,605.697021484375,610.137023925781,605.25,750.814025878906,607.164978027344,840.965026855469,567.244018554688,884.742004394531,556.945983886719
1306,578.135009765625,887.403991699219,648.065979003906,896.950988769531,802.591979980469,913.515014648438,925.921997070312,925.169006347656,968.106018066406,894.234985351562,1022.66802978516,805.507995605469,1087.91198730469,798.255004882812,1226.63903808594,794.809997558594,1324.50805664062,802.466979980469,1379.79797363281,788.304992675781,944.343017578125,639.429992675781,1025.12805175781,672.492004394531,1189.93798828125,710.081970214844,1303.31005859375,741.528015136719,NaN,NaN,541.47900390625,605.97998046875,610.018981933594,605.539978027344,750.901000976562,608.869995117188,842.268005371094,569.825012207031,884.518981933594,555.002014160156
1307,576.557006835938,887.025024414062,648.0830078125,897.513977050781,802.168029785156,912.043029785156,924.197998046875,930.372009277344,969.577026367188,900.052001953125,1022.63702392578,806.364013671875,1088.05505371094,798.632019042969,1225.86694335938,793.195983886719,1325.96801757812,805.169982910156,1383.18994140625,792.627990722656,946.007995605469,638.318969726562,1026.78503417969,670.431030273438,1190.38598632812,710.39599609375,1304.59204101562,740.281005859375,NaN,NaN,540.856994628906,606.140014648438,609.343994140625,605.336975097656,750.198974609375,610.435974121094,844.643005371094,572.096008300781,881.974975585938,553.754028320312
1308,574.882019042969,887.60498046875,648.0830078125,897.132995605469,802.193969726562,910.461975097656,922.283996582031,934.171020507812,970.965026855469,905.549011230469,1022.66497802734,807.52197265625,1087.5439453125,798.906005859375,1224.6259765625,790.966979980469,1325.43798828125,805.682006835938,1382.42297363281,800.088989257812,948.557006835938,636.481994628906,1027.23803710938,670.013977050781,1192.11206054688,710.468994140625,1305.14404296875,739.052978515625,NaN,NaN,540.388977050781,606.150024414062,608.768005371094,605.380981445312,750.513977050781,610.625,848.741027832031,574.75,881.367004394531,552.942016601562
1309,576.599975585938,888.661987304688,648.97998046875,897.4990234375,802.666015625,908.466979980469,921.192993164062,937.695983886719,971.911987304688,913.648986816406,1021.91497802734,808.5419921875,1088.14294433594,798.661987304688,1224.28698730469,789.1259765625,1326.13305664062,806.356994628906,1381.02905273438,806.129028320312,949.702026367188,635.827026367188,1028.59594726562,668.056030273438,1193.47595214844,709.335021972656,1306.501953125,738.125,NaN,NaN,540.223022460938,605.697021484375,609.107971191406,605.132019042969,750.658996582031,611.343017578125,847.7080078125,580.244018554688,879.721008300781,552.515014648438
1310,576.726013183594,889.870971679688,645.947998046875,896.906005859375,803.578979492188,907.088012695312,920.744995117188,939.710998535156,972.590026855469,920.830993652344,1021.58502197266,809.557006835938,1088.15795898438,799.630981445312,1223.87194824219,788.534973144531,1325.36694335938,807.919982910156,1381.87097167969,811.765991210938,951.473022460938,635.101989746094,1032.07202148438,669.296997070312,1194.84094238281,708.968017578125,1307.91394042969,737.153991699219,1371.12805175781,766.481994628906,539.97802734375,605.976989746094,608.366027832031,605.620971679688,750.205993652344,611.005004882812,849.968017578125,586.481994628906,876.7509765625,556.318969726562
1311,576.679992675781,888.114013671875,644.85400390625,896.380004882812,803.281982421875,905.346008300781,919.776000976562,941.036010742188,973.224975585938,929.901977539062,1021.51501464844,809.789001464844,1087.07104492188,799.969970703125,1223.60705566406,787.607971191406,1322.98498535156,810.210021972656,1380.71899414062,814.961975097656,952.468994140625,633.211975097656,1032.7919921875,666.096984863281,1196.54602050781,708.296997070312,1309.49096679688,736.359008789062,1373.4169921875,766.492980957031,540.172973632812,606.237976074219,607.677001953125,605.700988769531,750.216003417969,610.335998535156,848.013000488281,593.825988769531,873.637023925781,563.325012207031
1312,577.27099609375,888.664001464844,643.903015136719,897.018005371094,802.97900390625,903.507995605469,918.693969726562,941.760009765625,971.065002441406,935.422973632812,1021.48400878906,810.448974609375,1087.52905273438,800.013000488281,1222.48596191406,786.224975585938,1322.54504394531,809.690979003906,1379.69104003906,818.132995605469,954.869018554688,631.284973144531,1034.39697265625,664.690002441406,1197.64501953125,708.005981445312,1311.23303222656,735.309020996094,1375.51000976562,763.97802734375,540.077026367188,606.961975097656,607.640014648438,605.8759765625,749.693969726562,609.767028808594,845.885986328125,599.530029296875,875.539001464844,571.27197265625
1313,578.309997558594,887.484008789062,644.232971191406,897.22900390625,802.64697265625,901.182006835938,915.669006347656,942.442993164062,968.554016113281,939.221008300781,1021.24102783203,811.424011230469,1087.5439453125,801.179016113281,1222.28198242188,785.052978515625,1321.91003417969,808.831970214844,1377.1259765625,821.203979492188,958.177978515625,630.549011230469,1035.06701660156,663.591003417969,1199.19702148438,707.656982421875,1312.87902832031,734.448974609375,1377.53405761719,762.143981933594,539.89501953125,607.577026367188,607.565002441406,606.224975585938,749.361999511719,609.056030273438,845.484008789062,605.919982910156,874.106994628906,584.952026367188
1314,576.036987304688,887.638000488281,644.565002441406,897.85400390625,802.236022949219,898.565002441406,915.762023925781,942.14697265625,966.815979003906,940.327026367188,1021.05798339844,811.723999023438,1087.44702148438,801.450988769531,1222.23205566406,782.52099609375,1319.51501464844,807.643981933594,1374.68505859375,824.614013671875,959.429016113281,628.726013183594,1037.6240234375,662.304016113281,1201.03198242188,707.322998046875,1314.6259765625,733.778015136719,1379.56994628906,760.596984863281,538.773010253906,608.210998535156,607.557983398438,606.273010253906,748.557983398438,607.778015136719,846.262023925781,609.356018066406,877.976989746094,587.656982421875
1315,575.129028320312,889.026000976562,644.034973144531,897.401000976562,802.309997558594,897.682006835938,909.765991210938,938.6669921875,964.448974609375,942.051025390625,1020.90399169922,811.955993652344,1087.04895019531,801.838989257812,1222.36694335938,781.739990234375,1319.96105957031,806.778015136719,1373.01098632812,825.953979492188,961.106994628906,628.18701171875,1039.60803222656,662.14697265625,1202.71203613281,706.726013183594,1319.89196777344,732.994018554688,1382.23596191406,759.711975097656,538.375,608.357971191406,607.385986328125,607.093017578125,748.549987792969,607.197021484375,845.642028808594,614.221984863281,884.489013671875,594.078979492188
1316,576.638977050781,889.306030273438,641.304016113281,897.776977539062,802.724975585938,896.676025390625,912.692993164062,938.68701171875,966.059997558594,945.85400390625,1020.96502685547,812.580993652344,1087.34594726562,801.943969726562,1222.15002441406,781.013000488281,1320.94104003906,806.3330078125,1372.17297363281,827.492980957031,962.10302734375,628.111999511719,1041.44702148438,660.995971679688,1205.43603515625,706.432983398438,1319.93395996094,731.591003417969,1383.76098632812,757.9580078125,538.039001464844,609.049987792969,607.239990234375,607.508972167969,748.684997558594,606.450988769531,845.559020996094,615.486999511719,881.27001953125,596.075988769531
1317,576.257995605469,885.765991210938,644.909973144531,898.726013183594,802.903991699219,896.372985839844,910.598999023438,935.456970214844,946.030029296875,943.804016113281,1021.09399414062,812.64501953125,1087.31103515625,803.078002929688,1221.76599121094,780.755004882812,1324.45495605469,807.893981933594,1371.42199707031,828.7080078125,965.0009765625,626.030029296875,1042.66796875,661.742004394531,1206.00695800781,705.872985839844,1320.92504882812,730.885009765625,1385.65405273438,756.143005371094,537.950988769531,609.510009765625,607.049011230469,607.856994628906,747.325012207031,605.263977050781,843.581970214844,617.409973144531,888.744018554688,606.52001953125
1318,577.726013183594,881.6259765625,643.794006347656,898.836975097656,802.565979003906,895.864990234375,911.671020507812,933.275024414062,940.31201171875,943.210021972656,1020.76397705078,812.893005371094,1087.94799804688,802.861022949219,1221.70703125,780.372985839844,1322.55505371094,803.745971679688,1370.55200195312,827.307983398438,966.593017578125,623.760009765625,1043.90405273438,660.614990234375,1207.38598632812,705.706970214844,1323.20300292969,730.497985839844,1387.76794433594,754.445983886719,537.945007324219,609.989990234375,607.106994628906,608.302001953125,746.994995117188,603.929016113281,843.080017089844,618.648010253906,890.900024414062,610.247009277344
1319,581.841003417969,890.97998046875,643.807983398438,898.168029785156,802.422973632812,895.966003417969,912.909973144531,931.419006347656,941.276977539062,944.494995117188,1020.48498535156,813.075988769531,1088.10498046875,803.539001464844,1221.70202636719,780.122009277344,1321.9560546875,800.775024414062,1370.26599121094,827.10400390625,967.888000488281,623.658020019531,1046.666015625,660.046020507812,1209.49597167969,705.473022460938,1323.1669921875,730.573974609375,1388.77197265625,753.101989746094,537.083984375,611.085998535156,606.442016601562,608.067993164062,746.793029785156,603.080993652344,843.081970214844,620.35302734375,887.174011230469,610.489990234375
1320,580.299987792969,890.2080078125,648.336975097656,898.900024414062,802.513977050781,895.968994140625,918.080993652344,928.992004394531,946.653991699219,945.185974121094,1020.68798828125,812.484008789062,1087.81298828125,803.724975585938,1221.82299804688,780.60400390625,1323.373046875,797.947021484375,1369.68603515625,825.185974121094,969.872985839844,623.669006347656,1047.25305175781,658.942993164062,1211.31396484375,705.416015625,1324.67895507812,729.658996582031,1390.79895019531,751.580017089844,537.518005371094,611.848022460938,606.252014160156,608.453002929688,747.236999511719,602.554016113281,843.640991210938,621.148010253906,884.223022460938,611.247985839844
1321,580.22900390625,891.56298828125,649.703979492188,898.059997558594,802.835998535156,896.357971191406,913.93701171875,920.002014160156,945.153991699219,945.140014648438,1020.43701171875,812.039001464844,1087.71496582031,804.239990234375,1222.13696289062,781.320007324219,1325.03698730469,795.193969726562,1367.88500976562,823.546997070312,972.231018066406,622.424987792969,1050.583984375,658.473999023438,1213.32495117188,704.424011230469,1328.95703125,728.715026855469,1392.41296386719,750.366027832031,537.458984375,613.648986816406,605.679992675781,609.265991210938,746.64501953125,601.635009765625,843.963989257812,621.072021484375,885.096008300781,610.22900390625
1322,580.495971679688,891.575012207031,648.049011230469,898.117004394531,802.93798828125,897.320983886719,913.940002441406,912.684020996094,946.057006835938,944.541015625,1020.64599609375,812.434020996094,1086.69396972656,804.075012207031,1221.44201660156,781.823974609375,1327.376953125,791.781982421875,1368.06896972656,823.814025878906,973.620971679688,620.635986328125,1054.13696289062,657.265014648438,1215.26794433594,703.815979003906,1330.72094726562,728.458984375,1395.78295898438,749.565979003906,537.544006347656,613.445007324219,605.234008789062,609.588012695312,746.273986816406,601.192993164062,845.0009765625,621.546997070312,887.007019042969,616.320983886719
1323,580.939025878906,889.551025390625,648.338989257812,898.421997070312,802.487976074219,898.541015625,918.807983398438,909.015991210938,953.732971191406,941.306030273438,1020.13000488281,811.814025878906,1086.01696777344,804.158996582031,1220.64794921875,783.054016113281,1326.07104492188,786.606018066406,1368.93298339844,819.9580078125,976.176025390625,618.3330078125,1055.2939453125,654.617004394531,1217.39501953125,703.004028320312,1334.23999023438,727.966003417969,1397.18200683594,748.197998046875,537.2919921875,614.106018066406,605.405029296875,609.916015625,745.804016113281,601.075012207031,845.153015136719,620.77197265625,886.526977539062,618.607971191406
1324,582.223022460938,888.677001953125,648.362976074219,898.239990234375,804.482971191406,900.164978027344,919.640991210938,902.507019042969,960.10400390625,940.674011230469,1020.06097412109,811.554992675781,1086.45397949219,803.956970214844,1219.36694335938,784.482971191406,1329.5439453125,783.119995117188,1370.87097167969,815.120971679688,978.440979003906,616.195007324219,1057.85595703125,653.989013671875,1219.10302734375,702.528015136719,1335.22204589844,727.619018554688,1399.29895019531,746.848022460938,537.633972167969,614.533020019531,605.085998535156,610.289001464844,745.768005371094,600.81201171875,848.559997558594,619.734008789062,885.491027832031,626.239013671875
1325,578.693969726562,884.637023925781,646.963989257812,897.168029785156,803.02001953125,902.547973632812,920.254028320312,898.747009277344,963.914001464844,933.700012207031,1019.52801513672,811.132019042969,1086.11901855469,803.901000976562,1219.22399902344,786.510009765625,1329.49194335938,779.633972167969,1371.55200195312,808.309020996094,981.127014160156,615.822021484375,1059.52795410156,653.440979003906,1220.89001464844,702.273010253906,1337.10998535156,727.223999023438,1401.05200195312,746.47900390625,538.043029785156,615.783996582031,605.56201171875,610.473999023438,746.127990722656,600.033020019531,849.283020019531,618.549987792969,887.573974609375,629.054992675781
1326,580.97998046875,887.4580078125,648.206970214844,895.950012207031,803.900024414062,904.549011230469,919.299987792969,894.138977050781,966.367004394531,924.094970703125,1018.82299804688,810.408996582031,1085.81604003906,803.617004394531,1220.48400878906,788.070007324219,1330.94396972656,775.309020996094,1372.85705566406,800.453979492188,983.629028320312,613.697998046875,1061.93005371094,650.822021484375,1221.86499023438,701.536987304688,1338.40905761719,726.710998535156,1403.37902832031,748.534973144531,538.033020019531,616.588012695312,605.393005371094,611.158996582031,746.200012207031,600.578979492188,849.357971191406,617.309020996094,887.43701171875,633.705993652344
1327,579.065979003906,881.044006347656,644.331970214844,894.992004394531,804.4580078125,906.663024902344,919.921020507812,889.948974609375,969.184997558594,915.005981445312,1018.44201660156,809.370971679688,1085.49194335938,803.580017089844,1219.7900390625,790.211975097656,1328.85595703125,771.14599609375,1376.06201171875,794.989013671875,985.974975585938,611.817993164062,1064.708984375,650.023986816406,1223.21801757812,701.153991699219,1339.72497558594,726.189025878906,1403.95495605469,748.64599609375,538.267028808594,616.901000976562,605.346008300781,611.469970703125,746.221008300781,600.620971679688,852.911010742188,616.35302734375,890.773986816406,636.617004394531
1328,576.726989746094,880.129028320312,643.208984375,894.047973632812,803.674987792969,908.453002929688,920.455993652344,887.536010742188,971.601989746094,905.773986816406,1017.79400634766,808.849975585938,1084.39001464844,803.525024414062,1219.80200195312,792.258972167969,1328.47302246094,768.638000488281,1374.26098632812,788.278991699219,988.723022460938,608.507019042969,1065.83898925781,649.872009277344,1225.81994628906,700.369018554688,1339.68395996094,726.025024414062,1405.02795410156,748.677001953125,538.255004882812,616.833984375,604.997985839844,611.810974121094,746.408020019531,601.171020507812,854.609985351562,615.68798828125,891.581970214844,637.127014160156
1329,579.22802734375,880.064025878906,643.414978027344,893.866027832031,803.590026855469,910.036010742188,920.3759765625,885.216979980469,973.416015625,896.120971679688,1017.64300537109,807.684997558594,1083.31103515625,802.976989746094,1219.98400878906,794.919006347656,1329.13793945312,765.97998046875,1375.18005371094,783.440002441406,993.047973632812,605.2490234375,1068.61596679688,648.531982421875,1227.17895507812,700.726989746094,1341.56298828125,725.072998046875,1405.47204589844,745.43701171875,538.593017578125,617.617980957031,605.765014648438,611.302978515625,746.596984863281,602.443969726562,850.528015136719,609.528991699219,879.453002929688,630.89501953125
1330,578.880004882812,880.583984375,643.677001953125,893.804992675781,802.484985351562,911.677001953125,920.619995117188,883.096008300781,973.547973632812,891.382995605469,1016.92297363281,806.780029296875,1082.75903320312,802.856018066406,1221.23498535156,796.953002929688,1328.54797363281,763.294006347656,1373.92895507812,776.268981933594,997.307006835938,601.68798828125,1070.94995117188,649.431030273438,1229.48205566406,700.713989257812,1346.00305175781,724.242980957031,1406.78002929688,744.322021484375,538.776977539062,616.815979003906,606.359985351562,611.442016601562,746.091979980469,604.041015625,844.643981933594,600.018005371094,877.737976074219,621.681030273438
1331,576.758972167969,877.963012695312,642.674987792969,890.898010253906,801.81201171875,912.820983886719,919.525024414062,883.411987304688,973.224975585938,882.690002441406,1016.51800537109,805.507019042969,1081.37194824219,803.06298828125,1219.40502929688,798.296020507812,1326.08203125,763.117980957031,1373.75500488281,771.088989257812,1001.17102050781,597.268005371094,1074.47595214844,647.091003417969,1230.43298339844,701.448974609375,1351.07604980469,723.164001464844,1407.56396484375,743.573974609375,538.724975585938,614.341979980469,605.763977050781,611.530029296875,746.372009277344,605.278991699219,844.916015625,594.97998046875,876.25,617.721008300781
1332,576.742980957031,878.260009765625,642.5,890.122985839844,801.575988769531,913.794006347656,918.047973632812,884.783020019531,971.885009765625,878.205993652344,1015.62200927734,804.197998046875,1078.93200683594,802.872985839844,1219.10205078125,799.958984375,1324.65002441406,762.632995605469,1373.06396484375,767.591979980469,1004.64697265625,593.716003417969,1074.89099121094,644.379028320312,1232.54895019531,702.117004394531,1352.14404296875,716.453002929688,1407.36401367188,743.031982421875,539.130981445312,614.403991699219,604.424987792969,611.5009765625,745.648986816406,606.953979492188,845.77001953125,591.094970703125,877.705993652344,613.630981445312
1333,577.867004394531,877.976013183594,643.911987304688,890.952026367188,801.453979492188,914.393005371094,919.1240234375,884.926025390625,970.200988769531,875.138000488281,1014.05999755859,803.456970214844,1078.59497070312,802.408996582031,1218.11694335938,801.307983398438,1321.498046875,763.518005371094,1370.90002441406,764.190002441406,1009.44097900391,590.630004882812,1079.41296386719,643.593994140625,1233.72802734375,702.544982910156,1358.001953125,715.051025390625,1409.4189453125,742.861022949219,538.335021972656,612.898010253906,605.638977050781,611.265991210938,746.518005371094,609.159973144531,842.583984375,587.47802734375,879.867980957031,610.786987304688
1334,575.862976074219,875.156005859375,641.508972167969,888.580017089844,801.341979980469,914.455017089844,920.211975097656,886.109985351562,968.35302734375,872.273010253906,1013.36499023438,803.038024902344,1078.11999511719,802.177978515625,1219.04797363281,803.994018554688,1320.86096191406,762.995971679688,1369.86206054688,760.031005859375,1011.59497070312,586.468017578125,1079.89501953125,640.552001953125,1233.43701171875,703.692993164062,1361.80297851562,711.330993652344,1409.82897949219,737.994995117188,538.125,611.486999511719,605.546020507812,611.406005859375,746.448974609375,611.818969726562,847.924987792969,585.565002441406,887.744018554688,613.343994140625
1335,576.330993652344,875.046997070312,640.241027832031,885.307006835938,801.004028320312,914.330017089844,923.486999511719,885.880004882812,967.512023925781,870.0009765625,1013.00299072266,803.106994628906,1078.19702148438,802.043029785156,1218.57202148438,805.291015625,1319.1650390625,765.403015136719,1367.68994140625,757.593017578125,1016.39801025391,583.827026367188,1082.84802246094,638.643981933594,1234.31396484375,705.440979003906,1367.83996582031,710.223999023438,1410.91003417969,734.068969726562,538.288024902344,610.114013671875,606.330017089844,610.950012207031,747.286987304688,612.450012207031,843.648010253906,582.830993652344,884.226013183594,598.223999023438
1336,575.416015625,875.718017578125,640.966003417969,886.7490234375,801.343017578125,913.931030273438,924.06298828125,890.331970214844,965.848999023438,870.502990722656,1012.23297119141,802.986022949219,1078.06494140625,801.655029296875,1218.82104492188,805.765991210938,1315.32800292969,768.307006835938,1364.64099121094,756.997985839844,1019.31402587891,581.344970703125,1084.77502441406,635.27001953125,1236.27600097656,707.702026367188,1371.92199707031,707.755981445312,1414.68395996094,727.682006835938,538.578002929688,608.716979980469,606.075012207031,610.958984375,747.291015625,613.987976074219,842.388000488281,580.601013183594,883.685974121094,590.568969726562
1337,576.742980957031,877.033020019531,641.809020996094,885.14599609375,801.244018554688,913.754028320312,927.317016601562,894.708984375,964.236022949219,870.984985351562,1012.06896972656,802.31298828125,1077.86303710938,801.494018554688,1217.91198730469,806.921020507812,1315.416015625,771.392028808594,1363.63903808594,756.653015136719,1024.373046875,577.018005371094,1089.11206054688,633.723022460938,1237.86999511719,708.547973632812,1380.47900390625,707.408996582031,1417.82995605469,723.844970703125,538.838012695312,608.741027832031,605.632995605469,610.72998046875,747.320007324219,616.838012695312,842.796997070312,579.458984375,885.317016601562,584.77001953125
1338,576.830993652344,874.909973144531,641.581970214844,884.263977050781,801.023986816406,912.192993164062,927.635009765625,900.731018066406,962.421997070312,872.465026855469,1011.88201904297,802.445983886719,1077.50695800781,801.424011230469,1217.56799316406,807.546020507812,1317.67700195312,773.789978027344,1361.58996582031,753.581970214844,1027.60595703125,575.976989746094,1090.95703125,633.622985839844,1238.09704589844,709.432006835938,1387.19494628906,706.125,1418.78503417969,718.151977539062,538.85498046875,608.434020996094,606.10498046875,610.005004882812,747.221008300781,618.906005859375,841.554016113281,581.090026855469,885.114990234375,581.067016601562
1339,575.14599609375,874.804016113281,641.765991210938,883.10302734375,800.474975585938,910.666015625,925.093994140625,909.848999023438,960.427978515625,875.476013183594,1011.99499511719,801.953979492188,1077.59094238281,800.789978027344,1218.02502441406,808.299011230469,1316.2490234375,775.572998046875,1368.00695800781,756.169982910156,1030.33203125,572.841003417969,1093.18395996094,632.031982421875,1238.81604003906,710.486022949219,1393.85095214844,705.119018554688,1421.70703125,713.945007324219,539.945983886719,607.9990234375,605.422973632812,610.237976074219,747.372009277344,620.411987304688,839.278015136719,583.458984375,884.075012207031,578.056030273438
1340,576.39697265625,874.015014648438,640.693969726562,882.525024414062,800.094970703125,909.338989257812,923.580017089844,916.518005371094,961.0830078125,881.129028320312,1011.82098388672,801.778015136719,1077.53894042969,800.614013671875,1218.42395019531,808.934020996094,1319.85900878906,778.072021484375,1363.34094238281,756.007995605469,1033.63403320312,569.606018066406,1096.72998046875,629.914978027344,1238.88195800781,710.588989257812,1398.72204589844,702.539001464844,1423.10400390625,709.392028808594,539.193969726562,608.166015625,605.866027832031,610.075988769531,746.831970214844,621.843017578125,838.843017578125,585.572998046875,884.2919921875,574.148010253906
1341,575.710998535156,874.023010253906,641.406982421875,882.614990234375,800.203002929688,907.780029296875,923.489013671875,921.265991210938,963.0419921875,887.083984375,1011.93902587891,802.107971191406,1077.51000976562,799.888977050781,1218.15295410156,808.997985839844,1318.92797851562,781.539978027344,1363.59301757812,754.963012695312,1035.73596191406,567.752014160156,1099.50305175781,627.724975585938,1241.43994140625,712.570983886719,1364.23303222656,698.379028320312,1422.79296875,705.684997558594,539.547973632812,608.216979980469,606.286010742188,610.030029296875,747.151000976562,622.867004394531,840.72998046875,587.685974121094,881.906982421875,571.700012207031
1342,575.52001953125,875.880981445312,640.242004394531,881.708984375,801.466003417969,907.026000976562,921.921020507812,925.247985839844,966.594970703125,895.176025390625,1011.7490234375,801.973999023438,1077.15100097656,799.789001464844,1218.53894042969,808.549011230469,1318.41198730469,784.924011230469,1367.27905273438,758.184020996094,1039.06396484375,566.280029296875,1101.02294921875,624.752990722656,1243.07397460938,712.642028808594,1362.11401367188,701.195983886719,1424.89404296875,702.244018554688,539.991027832031,606.486999511719,606.078002929688,609.669982910156,747.263977050781,623.015991210938,846.043029785156,589.822998046875,880.117980957031,571.432006835938
1343,576.723999023438,874.861999511719,640.596984863281,881.9990234375,801.695983886719,904.820007324219,921.450012207031,928.935974121094,968.369995117188,900.783996582031,1011.4580078125,802.393005371094,1077.13098144531,799.638000488281,1218.48205566406,808.203979492188,1319.16198730469,787.533020019531,1376.02294921875,756.822998046875,1042.19104003906,565.059997558594,1103.96496582031,622.512023925781,1245.19494628906,712.742004394531,1362.251953125,702.14697265625,1427.0849609375,700.565979003906,539.992980957031,606.578002929688,606.536987304688,609.763977050781,747.799011230469,622.830017089844,846.995971679688,594.440002441406,878.109985351562,569.942993164062
1344,575.526977539062,874.679016113281,639.192016601562,883.359985351562,799.799987792969,902.718994140625,920.60498046875,930.755981445312,969.492004394531,907.617004394531,1011.96398925781,803.411987304688,1077.13696289062,799.138977050781,1217.78894042969,807.064025878906,1319.63098144531,791.338989257812,1360.03796386719,753.161010742188,1043.58898925781,563.166015625,1106.80895996094,621.440979003906,1247.15405273438,712.556030273438,1362.48205566406,705.719970703125,1427.16394042969,698.202026367188,540.210021972656,607.825988769531,606.698974609375,609.507019042969,748.744995117188,622.831970214844,845.658020019531,603.461975097656,873.393981933594,573.877990722656
