scorer,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000
160,297.7994,201.3072,0.9904,274.1278,199.7742,0.9645,250.1016,198.3961,0.9784,226.0222,198.3309,0.9819,190.1353,196.9108,0.9977,258.0245,261.0997,0.9593,233.9121,260.3090,0.9668,209.9136,259.5743,0.9946,186.3527,260.3390,0.9651,149.9456,260.6127,0.9547,237.8989,149.6381,0.9770,213.7898,149.9459,0.9586,190.0603,150.5524,0.9592,166.0148,152.0396,0.9781,130.0894,153.7869,0.9949
161,299.8114,201.6854,0.9789,275.4480,199.8157,0.9833,251.2124,198.3502,0.9501,227.0700,197.7840,0.9955,191.2542,197.4797,0.9663,259.2969,261.3225,0.9605,235.0979,260.3613,0.9579,211.1796,259.8028,0.9897,187.2563,260.0363,0.9613,151.2101,260.8960,0.9686,239.0359,150.0081,0.9837,215.1518,150.2844,0.9712,190.9527,150.0848,0.9562,167.2159,151.6460,0.9836,131.2032,153.9936,0.9806
162,300.3844,201.7568,0.9546,276.6069,199.9988,0.9852,252.5207,198.2163,0.9820,228.4479,197.4374,0.9892,192.3505,197.2483,0.9874,260.2988,261.2022,0.9978,236.3800,260.4651,0.9690,212.3193,259.6984,0.9807,188.3787,259.4791,0.9537,152.3348,261.0390,0.9660,240.6557,150.1704,0.9938,216.3983,150.4547,0.9797,192.3729,149.8341,0.9579,168.3947,151.3984,0.9699,132.4207,153.9194,0.9686
163,301.6109,201.8195,0.9664,277.6320,200.2006,0.9996,253.9086,198.3995,0.9919,229.6729,197.2741,0.9544,193.5546,197.2411,0.9960,261.3815,261.5092,0.9803,237.6357,261.3142,0.9740,213.7625,259.8241,0.9522,189.7786,259.6742,0.9682,153.4951,260.9327,0.9530,241.6995,150.1698,0.9924,217.6766,150.4490,0.9588,193.7195,149.9148,0.9538,169.7063,150.8622,0.9775,133.6486,153.9317,0.9849
164,302.7751,202.0215,0.9780,278.8500,200.3524,0.9905,255.0507,198.3997,0.9981,230.9109,196.8233,0.9510,194.9572,197.1355,0.9640,262.5570,261.7762,0.9850,238.8977,260.9760,0.9590,215.3023,259.9380,0.9639,190.5808,259.2644,0.9505,154.6125,260.5854,0.9748,242.7297,150.1382,0.9551,218.8353,150.8176,0.9864,194.7763,150.1503,0.9557,170.7269,150.7969,0.9707,135.0071,154.1679,0.9547
165,303.8748,202.3279,0.9503,280.0183,200.6412,0.9992,256.2901,198.3668,0.9608,231.9262,196.7874,0.9749,196.2978,196.8713,0.9559,264.0064,261.7028,0.9999,239.9758,261.2586,0.9804,215.7752,259.8739,0.9585,191.9546,259.0838,0.9704,155.8866,260.6949,0.9518,243.9944,150.4997,0.9679,220.0731,151.0615,0.9684,196.0378,150.3924,0.9948,172.1459,150.5607,0.9659,136.1344,153.3362,0.9759
166,305.0165,202.3678,0.9878,281.1791,200.9745,0.9993,257.1038,198.6081,0.9913,233.2904,196.5531,0.9757,197.3649,196.7784,0.9616,265.1762,261.7181,0.9539,241.2048,261.2945,0.9630,217.3356,260.2176,0.9528,193.0763,258.8853,0.9816,157.1706,260.0904,0.9868,245.3125,150.4928,0.9696,221.2059,150.9122,0.9884,197.4118,150.8117,0.9987,173.3179,150.5043,0.9773,137.1231,153.1316,0.9752
167,306.0365,202.3177,0.9679,282.5121,201.2521,0.9640,258.3742,199.2716,0.9879,234.2710,196.7620,0.9757,198.4726,195.8655,0.9781,266.4502,261.6897,0.9552,242.4271,261.5137,0.9845,218.3178,260.5053,0.9790,194.3965,259.2995,0.9846,158.5903,259.3762,0.9880,246.3515,150.1990,0.9703,222.3241,150.8576,0.9829,198.3817,151.5791,0.9727,174.4833,150.7671,0.9523,138.5148,152.8975,0.9851
168,307.5480,202.0244,0.9705,283.7008,201.2135,0.9955,259.6348,199.6953,0.9868,235.7343,197.0220,0.9584,199.5117,195.5968,0.9829,267.3010,261.9329,0.9519,243.4373,261.1575,0.9793,219.3469,260.6517,0.9983,195.6382,259.3155,0.9800,159.4246,259.1949,0.9832,247.4785,150.0854,0.9878,223.9067,151.0362,0.9850,199.8443,151.3762,0.9853,175.7600,150.9138,0.9900,139.5931,152.2273,0.9702
169,308.8427,201.9857,0.9871,284.5236,200.8654,0.9872,260.6596,199.7675,0.9639,236.8392,197.2125,0.9851,201.1102,195.1523,0.9997,268.7257,261.5122,0.9507,244.8259,261.3374,0.9910,220.9474,261.1674,0.9721,196.8261,259.8568,0.9826,160.8606,259.1420,0.9927,248.7187,149.9031,0.9982,224.9019,151.1405,0.9980,200.7676,151.8141,0.9525,176.7270,151.1281,0.9786,140.8435,151.8155,0.9759
170,309.6344,201.7165,0.9824,285.7770,200.8432,0.9723,261.8323,199.7787,0.9558,237.9952,197.5187,0.9933,202.3817,194.6781,0.9928,269.7531,261.2678,0.9929,245.9538,261.0379,0.9522,221.9079,261.2106,0.9511,198.3418,259.6728,0.9975,162.0097,258.6939,0.9741,250.0453,150.0216,0.9913,225.9971,151.1372,0.9699,201.8745,151.9232,0.9627,178.1551,151.4382,0.9951,142.0394,151.3959,0.9924
171,311.1938,201.6813,0.9563,287.0167,200.5181,0.9567,263.2493,199.8391,0.9931,239.3169,197.7221,0.9856,203.7140,194.5032,0.9803,271.1547,261.1699,0.9979,247.3451,261.2214,0.9707,223.1663,261.1992,0.9951,199.2366,260.4991,0.9585,163.3295,258.4430,0.9998,251.3818,149.7996,0.9797,227.2579,150.6682,0.9795,203.3358,151.6919,0.9743,179.1658,152.0545,0.9563,142.8814,151.3892,0.9823
172,312.4310,201.2771,0.9938,288.5131,200.3920,0.9590,264.1671,200.0379,0.9587,240.7064,198.4208,0.9563,204.5255,194.3943,0.9875,272.5377,260.9940,0.9993,248.1448,261.0197,0.9775,224.1692,261.2933,0.9613,200.1437,260.6497,0.9591,164.4738,258.2762,0.9993,252.4349,149.9433,0.9707,228.4139,150.3458,0.9503,204.3431,151.7613,0.9706,180.5645,151.9960,0.9883,144.5166,151.4392,0.9709
173,313.6538,201.2471,0.9538,289.7641,200.0106,0.9782,265.5801,200.2119,0.9880,241.3380,198.4323,0.9684,205.8765,194.7989,0.9905,273.8710,260.6990,0.9744,249.6485,260.8110,0.9955,225.7040,261.2761,0.9704,201.6989,261.0246,0.9905,165.8406,258.5521,0.9794,253.5155,149.3374,0.9797,229.3664,150.4077,0.9960,205.6550,152.1397,0.9621,181.8117,152.6648,0.9798,145.5107,151.3888,0.9676
174,314.7461,201.2586,0.9719,290.7771,200.3036,0.9852,266.7652,199.5703,0.9888,242.9822,198.6405,0.9598,207.0789,195.1410,0.9835,274.5961,260.6266,0.9702,250.8830,260.7160,0.9662,226.7234,261.2343,0.9526,202.6524,260.9866,0.9849,166.8759,258.6596,0.9876,254.7982,149.3598,0.9871,230.5875,150.1903,0.9611,206.8310,151.8425,0.9501,182.6369,152.5985,0.9823,146.8692,151.5605,0.9793
175,316.1020,201.0684,0.9819,291.9603,199.7981,0.9796,267.8778,199.5163,0.9761,243.8297,198.8111,0.9521,208.0844,194.9871,0.9622,276.2772,260.7963,0.9537,252.2401,260.5997,0.9860,227.9382,260.9763,0.9845,204.1178,261.3204,0.9506,168.0296,259.3543,0.9961,256.0207,148.9952,0.9537,232.0868,149.9290,0.9944,208.0848,151.6082,0.9516,184.0550,153.0997,0.9660,147.9987,152.1306,0.9919
176,317.2720,200.9628,0.9718,293.2294,199.9001,0.9517,269.0338,199.5136,0.9521,244.9931,199.1478,0.9900,209.4430,195.4770,0.9923,277.4632,260.7218,0.9954,253.0281,260.3621,0.9740,229.0867,260.8499,0.9946,205.3644,261.5088,0.9692,169.3563,259.7171,0.9574,257.2000,149.0089,0.9686,233.0321,149.8481,0.9793,209.1817,151.4046,0.9761,185.4773,153.1406,0.9868,149.1278,152.8831,0.9547
177,318.2208,201.1099,0.9806,294.4983,199.7878,0.9712,270.4305,199.3885,0.9694,246.3748,198.9874,0.9520,210.4331,195.9389,0.9947,278.5358,260.7590,0.9821,254.2913,260.1420,0.9619,230.4403,260.4645,0.9579,206.3176,261.4869,0.9718,170.4384,260.1774,0.9941,258.3074,149.2242,0.9516,234.3671,149.6366,0.9577,210.4033,151.1932,0.9955,186.4406,153.1559,0.9691,150.6363,152.9105,0.9952
178,319.6603,201.3035,0.9866,295.7206,199.7860,0.9986,271.6422,198.8236,0.9764,247.6679,198.7099,0.9886,211.5989,196.4237,0.9606,279.7749,260.7621,0.9995,255.5704,260.3326,0.9611,231.5113,260.2808,0.9894,207.5706,261.3736,0.9615,171.3220,260.7193,0.9704,259.8391,149.3806,0.9562,235.6868,149.7217,0.9962,211.6335,150.9447,0.9756,187.5119,152.6848,0.9694,151.6267,153.4817,0.9842
179,320.6541,201.2549,0.9802,296.9710,199.9878,0.9789,272.8442,198.6079,0.9932,248.6793,198.7539,0.9903,212.9765,196.7541,0.9612,280.9732,260.4838,0.9612,257.1994,260.0003,0.9820,232.8729,260.1685,0.9890,208.7469,261.0206,0.9546,172.5781,261.1008,0.9614,260.8360,149.3678,0.9930,236.5181,149.6503,0.9535,212.9310,150.6953,0.9871,188.5733,152.6742,0.9670,152.8991,153.9070,0.9892
180,321.7040,201.5411,0.9542,297.8352,199.9696,0.9588,274.1151,198.5706,0.9672,250.0893,198.3521,0.9643,214.3145,197.4808,0.9528,282.1167,260.9917,0.9863,257.8841,260.1981,0.9733,233.8180,259.9009,0.9958,210.0569,260.8424,0.9726,174.2697,261.4133,0.9602,261.9107,149.6201,0.9878,238.0370,150.1568,0.9771,214.0693,150.0786,0.9878,190.0958,152.1403,0.9983,154.4541,154.4168,0.9884
181,323.0268,201.6077,0.9808,299.1623,200.0241,0.9890,275.2502,198.4422,0.9540,251.2210,197.9957,0.9588,215.1481,197.5007,0.9641,282.9429,261.0682,0.9544,259.3913,260.3069,0.9566,235.4080,259.9030,0.9575,211.0239,260.5113,0.9668,175.1459,261.4182,0.9550,263.3210,149.4796,0.9573,239.2493,150.2875,0.9990,215.1596,150.4747,0.9877,191.3070,151.8974,0.9944,155.0851,154.3933,0.9871
182,324.4283,201.8377,0.9638,300.1287,200.1347,0.9967,276.4100,198.0914,0.9547,252.5761,197.5168,0.9746,216.5649,197.7609,0.9543,284.6618,261.0770,0.9597,260.3471,260.5993,0.9546,236.4375,259.5245,0.9764,212.2448,260.3222,0.9896,176.6310,261.7111,0.9993,264.5956,149.8168,0.9931,240.5613,150.0042,0.9852,216.1708,150.4024,0.9908,192.3819,151.7840,0.9986,156.3236,154.4822,0.9993
183,325.6619,202.0041,0.9696,301.3572,200.5524,0.9888,277.5727,198.4962,0.9969,253.8428,197.2970,0.9523,217.7243,197.2488,0.9641,285.7265,261.2722,0.9862,261.5493,261.2112,0.9614,237.6956,259.6604,0.9887,213.6674,260.0340,0.9870,177.6498,261.5397,0.9638,265.6017,149.9665,0.9618,241.7338,150.1237,0.9535,217.6998,150.4608,0.9976,193.5830,151.1670,0.9549,157.6565,154.4316,0.9645
184,326.6347,202.1302,0.9948,302.8335,200.4819,0.9564,278.8057,198.2110,0.9913,255.0894,197.1099,0.9780,218.9225,197.6876,0.9679,286.7901,261.5446,0.9767,262.8348,260.7888,0.9710,238.8388,260.0000,0.9728,214.7239,259.8149,0.9882,178.8556,261.4281,0.9818,266.5802,150.2222,0.9535,242.7999,150.6043,0.9612,218.7486,150.5821,0.9580,195.0004,151.0966,0.9572,158.7291,154.5697,0.9704
185,327.8527,202.1770,0.9944,304.0579,200.9618,0.9968,279.9174,198.7376,0.9596,256.2022,196.9577,0.9974,220.0017,196.9927,0.9857,288.2117,261.6004,0.9969,264.0909,261.3082,0.9594,239.7744,260.2791,0.9873,216.1627,259.7508,0.9621,179.9119,261.3321,0.9789,268.0233,150.1811,0.9610,243.9338,151.0687,0.9571,219.9731,150.8217,0.9625,195.7981,151.3440,0.9992,159.9132,154.2444,0.9693
186,329.1513,202.2201,0.9977,305.5301,201.0627,0.9501,281.3904,198.8250,0.9901,257.1517,196.6137,0.9550,221.4100,196.5486,0.9580,289.2968,261.4941,0.9735,265.1452,261.4742,0.9653,240.8057,260.3969,0.9877,217.2037,259.3099,0.9848,181.2327,260.7548,0.9518,269.1381,150.1093,0.9622,245.3304,150.9404,0.9867,221.1373,151.0520,0.9505,196.9797,150.6789,0.9578,161.2914,153.8543,0.9834
187,330.6027,202.3317,0.9801,306.4704,201.0868,0.9870,282.3899,198.9179,0.9764,258.4830,196.8578,0.9757,222.5850,196.0824,0.9520,290.3768,261.5431,0.9676,266.3456,261.5609,0.9719,242.3584,260.6163,0.9806,218.4852,259.4535,0.9708,182.4193,260.5882,0.9717,270.2340,150.1263,0.9979,246.2983,151.0336,0.9548,222.4268,151.2795,0.9580,198.5017,151.0498,0.9982,162.5645,153.2017,0.9866
188,331.5718,202.2957,0.9610,307.3214,201.2866,0.9874,283.6403,199.5324,0.9588,259.7549,197.0671,0.9624,224.1690,195.7926,0.9728,291.4462,261.5618,0.9522,267.7196,261.4411,0.9858,243.6780,261.3239,0.9783,219.4849,259.8839,0.9853,183.3748,260.0074,0.9630,271.6489,150.0137,0.9587,247.6047,151.0462,0.9937,223.7078,151.5350,0.9777,199.6739,150.8069,0.9853,163.5961,152.9716,0.9575
189,332.7306,202.3045,0.9696,308.4945,200.9225,0.9855,284.6082,199.8694,0.9658,260.8949,197.3947,0.9918,225.0324,195.2630,0.9502,292.7834,261.1728,0.9715,268.7063,261.2951,0.9543,244.8115,261.3490,0.9947,220.7728,259.9320,0.9678,184.6722,259.7354,0.9998,272.5989,149.9857,0.9786,248.2930,151.2245,0.9841,224.7842,151.6403,0.9878,200.4863,151.5626,0.9540,164.8873,152.6453,0.9701
190,334.0110,201.5913,0.9755,309.8211,201.0976,0.9953,285.7210,199.7593,0.9678,262.0152,197.6879,0.9677,226.1002,194.8596,0.9505,293.8681,261.0984,0.9958,270.0887,261.6763,0.9874,245.6487,261.3077,0.9897,221.9701,260.1628,0.9714,186.0511,259.2000,0.9839,274.0348,149.5723,0.9723,250.0395,151.1295,0.9996,226.0093,152.2177,0.9939,202.0541,151.5905,0.9714,166.0125,152.0780,0.9725
191,335.1370,201.7936,0.9673,311.0433,201.0962,0.9602,287.2307,200.1518,0.9725,263.3795,198.0063,0.9688,227.5164,195.0816,0.9956,295.3206,260.7483,0.9790,271.4762,261.0964,0.9681,247.3782,261.5626,0.9520,223.0738,260.9075,0.9840,187.4341,259.3505,0.9602,275.0482,149.5593,0.9966,250.9589,150.9001,0.9514,227.4334,152.3471,0.9967,203.3183,151.9462,0.9778,167.3133,152.3535,0.9895
192,336.3669,201.3754,0.9883,312.4283,200.7357,0.9768,288.2469,199.9040,0.9941,264.3288,198.5498,0.9779,228.8277,194.8937,0.9586,296.3179,260.6449,0.9901,272.5560,260.8536,0.9713,248.2839,261.8364,0.9642,224.2628,261.2784,0.9667,188.4689,259.0847,0.9861,276.3404,149.0164,0.9683,252.4754,150.4550,0.9903,228.4257,152.0872,0.9886,204.6313,152.6537,0.9639,168.3025,152.1416,0.9825
193,337.6857,201.2736,0.9543,313.6494,200.6285,0.9519,289.5685,199.9335,0.9620,265.8870,198.4297,0.9657,229.9293,194.7541,0.9684,297.3117,260.6204,0.9713,273.4803,260.5911,0.9677,249.4702,261.7845,0.9679,225.4540,261.7250,0.9904,189.5299,259.2616,0.9830,277.5695,149.1747,0.9661,253.6908,150.2319,0.9752,229.7998,152.1677,0.9794,205.6544,152.6360,0.9637,169.4950,152.0176,0.9532
194,338.7559,201.1240,0.9634,314.8450,200.2921,0.9704,290.7105,199.9821,0.9855,266.8198,198.7840,0.9755,231.2058,194.9144,0.9635,299.0128,260.2455,0.9628,274.7501,260.6335,0.9984,250.6705,261.3549,0.9629,227.0775,261.6822,0.9633,190.6501,259.3115,0.9647,278.6584,149.1934,0.9575,254.6724,150.1453,0.9875,230.8055,151.8166,0.9832,207.0064,153.0009,0.9980,170.6837,152.1057,0.9610
195,340.1636,201.1105,0.9924,315.9532,199.9237,0.9863,292.0469,199.7728,0.9969,267.9660,199.0084,0.9786,232.4382,195.4384,0.9761,299.9899,260.7211,0.9938,275.9433,260.6174,0.9641,251.9397,261.2664,0.9915,228.1269,261.8748,0.9699,191.9290,259.9313,0.9838,279.9812,148.7072,0.9952,256.1109,149.9090,0.9979,232.0669,152.0110,0.9750,208.1489,153.1559,0.9842,172.1786,152.6280,0.9583
196,341.3967,201.1689,0.9892,317.4192,199.8725,0.9965,293.1172,199.5260,0.9738,269.2643,199.3169,0.9876,233.2305,196.0214,0.9659,301.3986,260.0526,0.9681,277.0583,260.3389,0.9791,253.3779,261.2549,0.9874,229.0384,262.0536,0.9679,193.0806,260.4635,0.9809,280.8882,149.1385,0.9502,257.1785,149.8655,0.9544,233.2056,151.6006,0.9659,209.2914,153.2590,0.9690,173.4913,153.1873,0.9603
197,342.3343,201.2086,0.9505,318.3681,199.9376,0.9922,294.4701,199.1479,0.9983,270.4896,199.2002,0.9522,234.4937,196.3603,0.9941,302.5124,260.4928,0.9718,278.5399,260.3093,0.9887,254.6564,261.2084,0.9818,230.1703,261.6494,0.9931,194.3052,260.7311,0.9777,282.2458,148.9749,0.9853,258.4071,149.6492,0.9754,234.2122,151.2575,0.9858,210.6194,153.3272,0.9624,174.6185,153.4084,0.9907
198,343.5552,201.0912,0.9721,319.6036,199.7966,0.9512,295.5996,198.9599,0.9653,271.4184,198.8878,0.9689,235.6911,196.8218,0.9547,303.2878,260.3775,0.9923,279.4280,260.0871,0.9608,255.8419,260.7028,0.9975,231.5490,261.9081,0.9899,195.4162,261.3276,0.9571,283.4883,148.9751,0.9760,259.5189,149.7208,0.9766,235.7072,150.9729,0.9890,211.4845,153.0604,0.9788,175.6669,154.2147,0.9501
199,344.9810,201.3797,0.9826,321.0515,200.0175,0.9934,296.8017,198.9337,0.9743,272.9656,198.8197,0.9554,236.9017,197.1886,0.9760,304.9108,260.5772,0.9584,280.7653,260.0066,0.9712,256.6346,260.3212,0.9565,232.8295,261.7294,0.9562,196.9252,261.7552,0.9719,284.6004,149.0536,0.9753,260.6596,149.3105,0.9564,236.8583,150.9791,0.9528,213.0091,152.9560,0.9578,176.8218,154.4932,0.9647
200,346.2018,201.3975,0.9819,322.1066,199.8174,0.9730,297.9369,198.6105,0.9570,273.9082,198.5794,0.9862,238.0654,197.3512,0.9849,306.0712,260.4588,0.9747,282.1623,260.2697,0.9548,258.1019,260.2320,0.9622,233.9698,261.2472,0.9503,198.1855,262.2599,0.9878,285.6929,149.2459,0.9607,261.9448,150.0384,0.9888,237.7193,150.4196,0.9555,214.1078,152.7125,0.9976,178.2594,154.8298,0.9767
201,347.5196,201.7378,0.9943,323.1508,200.0486,0.9716,299.1415,198.4762,0.9508,275.2337,198.1369,0.9918,239.6071,197.8089,0.9590,306.9130,260.7797,0.9798,283.5466,260.5392,0.9809,259.2141,259.9816,0.9916,235.0419,260.8420,0.9979,199.1333,262.4835,0.9558,287.1097,149.3380,0.9991,263.2297,149.9352,0.9905,239.1535,150.1924,0.9725,215.4813,152.4163,0.9557,179.1708,154.8972,0.9719
202,348.9692,202.2009,0.9772,324.3481,200.2942,0.9847,300.5199,198.4972,0.9847,276.5811,197.8767,0.9870,240.4112,197.8017,0.9930,308.5286,260.9450,0.9741,284.4776,260.7230,0.9664,260.5868,259.9195,0.9723,236.2900,260.6857,0.9501,200.5601,262.4571,0.9592,288.5654,149.4711,0.9569,264.7754,150.3357,0.9864,240.4093,150.4786,0.9597,216.6390,151.9645,0.9642,180.6867,155.2253,0.9520
203,349.7587,201.9440,0.9814,325.5223,200.6184,0.9658,301.7576,198.3133,0.9714,277.7532,197.6251,0.9519,241.5226,197.7883,0.9710,309.7847,261.2792,0.9800,285.7016,260.5209,0.9578,261.6569,260.2772,0.9848,237.7442,260.5466,0.9520,201.4080,262.8898,0.9948,289.4661,149.4387,0.9844,265.7045,150.5059,0.9904,241.5188,150.5254,0.9625,217.4199,151.5417,0.9998,181.9690,155.1453,0.9656
204,350.6177,202.1861,0.9906,326.8811,200.6305,0.9855,302.7801,198.8215,0.9569,278.8866,197.4077,0.9739,242.7334,197.8138,0.9503,310.9742,261.3981,0.9844,286.7268,260.9973,0.9920,262.5853,260.1413,0.9611,238.9462,259.9043,0.9725,202.7454,262.4111,0.9599,290.9334,149.9902,0.9815,267.0138,150.6334,0.9855,242.9315,150.3092,0.9636,218.7694,151.5615,0.9842,182.7528,154.6206,0.9742
205,352.1277,202.2650,0.9822,327.7705,200.6866,0.9922,304.0503,198.8759,0.9527,280.0209,197.3595,0.9712,244.1114,197.3248,0.9849,312.1302,261.4225,0.9745,288.1481,260.9563,0.9564,263.9168,260.1104,0.9854,240.1442,260.0263,0.9789,203.9391,261.9693,0.9549,291.7898,150.0060,0.9709,268.2165,150.9523,0.9524,243.9689,150.8969,0.9605,219.9285,151.1788,0.9985,183.9972,154.6624,0.9982
206,353.1765,202.3822,0.9741,329.3692,201.2216,0.9967,305.2760,198.9224,0.9653,281.4049,197.0695,0.9949,245.3099,197.1130,0.9891,313.3226,261.5066,0.9858,288.9609,261.4134,0.9928,265.1658,260.4813,0.9594,241.1798,260.0701,0.9823,205.3402,261.5509,0.9834,293.1549,150.0418,0.9678,269.2346,151.0774,0.9694,245.2949,150.9334,0.9622,220.9470,151.2193,0.9785,185.3460,154.0898,0.9635
207,354.1795,202.1127,0.9633,330.4666,201.1601,0.9872,306.6124,199.3655,0.9952,282.5618,197.2798,0.9562,246.3636,196.4463,0.9919,314.2298,261.0925,0.9697,290.3570,261.7410,1.0000,266.5455,261.2367,0.9743,242.2952,259.8492,0.9601,206.5007,261.3743,0.9534,294.4789,149.8919,0.9623,270.2133,151.0974,0.9616,246.2863,151.4829,0.9899,222.5349,151.0739,0.9559,186.8368,153.6482,0.9559
208,355.4655,202.2319,0.9793,331.4791,201.2535,0.9673,307.6916,199.7175,0.9891,283.7658,197.2613,0.9727,247.5928,196.0708,0.9618,315.6687,261.2839,0.9991,291.8573,261.6338,0.9841,267.6021,261.3023,0.9614,243.7807,260.1022,0.9636,207.9289,261.2071,0.9637,295.6396,149.8329,0.9710,271.7858,151.0963,0.9900,247.5817,151.5727,0.9953,223.5935,151.4521,0.9972,187.8961,153.3291,0.9554
209,356.8052,202.0839,0.9557,332.8811,201.1391,0.9864,308.8886,200.1608,0.9531,284.8279,197.6233,0.9955,248.8252,195.8562,0.9655,316.6169,260.8435,0.9865,292.5311,261.7259,0.9834,268.9021,261.5246,0.9597,244.6489,260.3850,0.9950,208.8206,260.6458,0.9973,296.7590,149.7827,0.9749,273.0988,151.2436,0.9931,249.0592,152.1733,0.9950,224.8609,151.5973,0.9595,188.9102,152.8358,0.9822
210,358.3349,201.9664,0.9520,334.0588,201.4104,0.9505,309.9316,200.2468,0.9709,285.7596,197.7279,0.9789,250.2754,195.5566,0.9632,317.8622,260.7090,0.9849,293.8367,261.3902,0.9885,269.9684,261.8238,0.9972,246.1786,261.0112,0.9939,209.9837,260.3950,0.9698,298.1595,149.7031,0.9692,274.0887,150.9661,0.9601,249.9675,152.2081,0.9842,226.2314,152.1706,0.9979,190.1113,152.8556,0.9749
211,359.1820,201.6926,0.9628,335.2161,201.0279,0.9719,311.0522,200.4332,0.9756,287.4690,198.4284,0.9511,251.4199,195.3538,0.9554,318.9591,260.6691,0.9595,295.1040,261.0624,0.9900,271.4973,261.7779,0.9631,247.2597,261.1462,0.9929,211.2943,260.1085,0.9807,299.0687,149.1679,0.9927,275.5183,150.8058,0.9824,251.3374,152.4567,0.9507,227.4666,152.3116,0.9542,191.1368,152.5606,0.9659
212,360.0743,201.6208,0.9900,336.3838,200.7247,0.9879,312.4169,200.3379,0.9928,288.2447,199.0762,0.9653,252.5675,195.1264,0.9542,320.5846,260.6149,0.9973,296.4527,260.9856,0.9624,272.2705,261.8090,0.9789,248.5148,261.4308,0.9981,212.3082,260.0800,0.9788,300.3581,149.1230,0.9803,276.2593,150.6219,0.9988,252.4431,152.2473,0.9622,228.3733,152.7044,0.9562,192.4853,152.6416,0.9520
213,361.6689,201.6156,0.9584,337.7286,200.8051,0.9606,313.6175,200.2955,0.9803,289.6808,198.9838,0.9766,253.7216,195.1930,0.9832,321.6217,260.1451,0.9844,298.2261,260.6569,0.9835,273.3382,261.8737,0.9876,249.6726,261.8273,0.9953,213.6661,260.1762,0.9739,301.4944,149.0405,0.9591,277.5996,150.4038,0.9877,253.7664,152.2556,0.9917,229.8327,153.2446,0.9832,193.7431,152.1927,0.9823
214,362.9409,201.4057,0.9667,338.7606,200.3357,0.9726,314.8272,199.9513,0.9922,291.0582,199.4625,0.9824,254.8578,195.5396,0.9531,322.7273,260.4564,0.9905,298.7271,260.6527,0.9961,274.9205,261.7401,0.9633,250.8945,262.1247,0.9754,214.9065,260.4190,0.9603,302.8756,148.8557,0.9885,278.8434,150.1691,0.9867,254.7239,151.9644,0.9535,230.8532,153.3453,0.9657,194.7658,152.9160,0.9938
215,364.3514,201.0233,0.9938,340.0441,200.3983,0.9746,316.0002,200.1853,0.9584,291.9810,199.2376,0.9887,256.2259,195.9014,0.9753,323.8167,260.0429,0.9564,299.7658,260.5568,0.9528,275.9531,261.5596,0.9599,252.0528,262.3355,0.9839,216.1453,260.6286,0.9565,304.0806,148.7418,0.9525,279.7588,149.8696,0.9691,256.1498,151.8927,0.9664,232.3550,153.4636,0.9793,196.1866,152.8866,0.9583
