pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y,pt4_cam1_X,pt4_cam1_Y,pt4_cam2_X,pt4_cam2_Y,pt5_cam1_X,pt5_cam1_Y,pt5_cam2_X,pt5_cam2_Y,pt6_cam1_X,pt6_cam1_Y,pt6_cam2_X,pt6_cam2_Y,pt7_cam1_X,pt7_cam1_Y,pt7_cam2_X,pt7_cam2_Y,pt8_cam1_X,pt8_cam1_Y,pt8_cam2_X,pt8_cam2_Y,pt9_cam1_X,pt9_cam1_Y,pt9_cam2_X,pt9_cam2_Y,pt10_cam1_X,pt10_cam1_Y,pt10_cam2_X,pt10_cam2_Y,pt11_cam1_X,pt11_cam1_Y,pt11_cam2_X,pt11_cam2_Y,pt12_cam1_X,pt12_cam1_Y,pt12_cam2_X,pt12_cam2_Y
349.8207,430.8942,349.7358,431.0069,359.1400,454.3570,358.8514,452.3340,179.5949,400.9141,179.9923,400.8434,79.7689,401.0948,80.0174,400.9536,394.4604,391.0391,394.7661,390.8855,249.7715,415.8447,249.9100,415.8334,244.7645,440.9774,244.8008,441.0485,210.0099,408.9518,209.8745,408.8732,205.0966,435.9278,204.6273,435.8804,229.8163,361.0465,229.8957,360.9129,394.7380,410.8971,395.0224,410.9745,351.2352,370.4446,350.7642,372.4151
350.1407,430.9567,349.9334,431.1008,360.2472,455.3962,360.4528,456.5560,180.1541,401.0301,180.2644,401.1596,79.9817,400.9326,79.8962,400.8345,394.8107,390.9341,395.1571,391.0488,250.0589,416.1437,249.8902,415.6896,244.9401,440.9418,244.9134,440.9532,209.9687,408.8739,210.1420,408.8300,205.2850,436.0244,205.1012,436.0883,230.1887,360.9966,230.2243,361.1667,395.1742,410.9813,395.1839,410.8915,349.5674,369.7195,349.5560,368.6304
350.5429,431.1324,350.5639,430.9345,362.2007,456.7038,361.7423,460.4160,180.1846,401.0443,180.3289,400.9644,80.3033,401.1576,80.2041,401.0178,395.4446,391.0453,395.5439,390.9822,250.6040,415.8058,250.0346,415.7874,245.1013,441.0496,245.1014,441.0523,210.2575,408.9470,210.3434,409.1360,205.2890,435.5216,205.2331,436.0616,230.5899,360.9066,230.4629,361.0514,395.3076,410.7536,395.2895,410.6199,347.8144,368.3301,348.1053,365.2501
350.4242,430.7777,350.6725,430.7226,363.4257,457.5158,363.2062,463.7822,180.5720,400.9373,180.7460,400.7130,80.6845,401.0840,80.5550,401.0654,395.5022,390.6761,395.8452,390.9515,250.8578,415.7132,250.4273,415.7546,245.6200,441.1290,245.3357,440.6225,210.4390,409.1451,210.5604,408.9087,205.5120,435.9865,205.7838,435.9608,230.5394,360.6758,230.5647,360.9327,395.7944,410.8346,395.5803,410.8727,346.5830,367.5332,346.4877,361.3381
351.1582,430.7633,350.9342,430.7683,364.6387,458.3813,364.6664,466.8999,181.2286,400.5410,180.9513,400.8268,80.9707,401.1095,80.7898,400.8120,395.8185,390.8608,395.9817,390.9412,251.0000,415.8513,250.9094,416.0627,245.9602,440.5947,246.0655,440.6694,211.0604,409.0264,210.9998,408.7260,205.8013,435.6484,206.1022,435.8990,230.6788,360.8621,230.8316,360.6726,395.7063,410.7051,395.7449,410.8293,345.3077,366.2877,345.1869,358.3043
350.9096,430.7266,351.2233,430.6586,365.7870,459.4219,365.6428,469.5382,181.0316,400.5954,181.1473,400.5754,81.1337,400.8169,81.1751,400.9821,396.0880,390.5934,396.0126,390.9762,251.3037,415.7952,251.3175,415.7700,245.9572,440.8800,246.0720,440.4374,211.0755,408.7746,211.2008,408.6498,206.0752,435.7958,206.0399,435.8301,231.2444,360.5889,231.0729,360.4817,396.1242,410.8120,395.9776,410.5821,344.1390,365.4882,344.1811,355.0259
351.2894,430.6867,351.3921,430.6574,366.5686,459.9698,366.7962,471.7776,180.9779,400.5749,181.1001,400.6646,81.1804,400.3911,81.4302,400.5399,396.3830,390.5181,396.2753,390.5419,251.3192,415.6695,251.1201,415.5246,246.2794,440.5712,246.4920,440.6587,211.2332,408.3685,210.8623,408.3671,206.4558,435.7984,206.0527,435.6276,231.5416,360.7625,231.2831,360.6153,396.3233,410.7320,396.5169,410.7088,343.5797,364.9849,343.4647,353.4572
351.5211,430.4284,351.4716,430.7273,367.4702,460.7349,367.6201,473.6422,181.4807,400.3221,181.2402,400.4526,81.4759,400.2165,81.3806,400.4127,396.3919,390.3211,396.4857,390.5569,251.5914,415.2545,251.4219,415.3144,246.1126,440.0108,246.5587,440.3460,211.6740,408.2577,211.2825,408.3411,206.3300,435.3210,206.2851,435.2470,231.1974,360.1618,231.3330,360.1494,396.2794,410.3896,396.2012,410.5620,342.5740,364.3549,342.5177,351.5428
351.4079,430.3562,351.4725,430.1539,367.5133,461.2204,367.9776,474.5999,181.4766,400.2982,181.3490,400.2842,81.4576,400.2590,81.5892,399.8822,396.4336,390.3899,396.2880,390.4320,251.3367,415.2192,251.4798,415.4638,246.2710,440.2916,246.5481,439.9720,211.4673,408.2017,211.3657,408.3553,206.5177,435.2778,206.7178,435.1708,231.4068,360.3290,231.4796,360.1109,396.5032,410.3967,396.6118,410.1161,342.2480,364.0916,342.0995,350.1464
351.2267,429.8159,351.4392,430.0926,368.0395,460.9101,367.9806,475.0361,181.4926,399.7021,181.3626,400.0308,81.3746,400.2702,81.5630,399.7748,396.5250,389.7576,396.6254,390.2746,251.8043,414.8143,251.6681,415.0157,246.5074,439.9443,246.4840,439.7942,211.5538,407.9607,211.5567,408.0467,206.2748,434.9496,206.7583,434.9389,231.3124,359.8529,231.7007,360.0813,396.3254,409.9985,396.4734,410.1409,341.7569,363.7988,341.8238,350.1564
351.0817,429.6886,351.4675,429.5250,367.5881,460.7373,367.7694,474.4790,181.3798,399.7983,181.4825,399.6818,81.3420,400.0435,81.6538,399.7042,396.3732,389.8587,396.8234,389.9127,251.5239,414.7237,251.3077,414.7015,246.3224,440.1156,246.5056,439.7642,211.6370,407.6386,211.6514,408.1716,206.5520,434.6560,206.2801,434.5720,231.4428,359.8901,231.4545,359.7307,396.4690,409.8779,396.5843,409.8581,342.2912,364.2678,342.3229,350.4723
351.6065,429.7622,351.3342,429.7192,367.2787,460.4900,367.6884,473.6618,181.2731,399.8036,181.6039,399.5804,81.3708,399.7304,81.5331,399.8946,396.4256,389.5401,396.3053,389.4797,251.2797,414.9266,251.5159,414.7964,246.5912,439.7551,246.3000,439.8683,211.3489,407.6134,211.2852,407.5849,206.3106,434.6872,206.3363,434.6465,231.3116,359.4956,231.4368,359.0992,396.3366,409.3933,396.2022,409.4813,342.6242,364.5230,342.3954,351.4787
351.1687,429.5726,351.1211,429.5206,366.6247,459.9645,366.6619,472.0898,181.3109,399.3616,181.3368,399.4785,81.2411,399.4134,81.2723,399.5057,396.5058,389.5260,396.0774,389.4003,251.2070,414.4214,251.3372,414.3738,246.2627,439.5699,246.2753,439.2498,211.3767,407.4349,211.2373,407.4162,206.1891,434.5908,206.3161,434.5973,231.2135,359.6021,231.2754,359.4898,396.3269,409.6325,396.1993,409.5756,342.9973,365.0727,343.2841,353.0701
351.1703,429.3664,350.9236,429.1808,365.8283,459.3592,365.8312,469.5215,180.7174,399.3657,181.0683,399.3842,81.3856,399.2401,81.1692,399.1977,396.2042,389.4714,396.0475,389.2270,250.9400,414.2617,250.9719,414.4839,246.2335,439.3092,246.1647,439.4683,210.7218,407.4612,210.9976,407.1510,206.1838,434.3050,205.8983,434.0845,231.0872,359.1508,231.1607,359.5404,396.1714,409.4204,395.9266,409.3915,343.8827,365.7157,344.2892,355.4693
350.9676,428.9460,350.6433,429.4924,364.7546,458.5490,364.8793,466.6944,180.8529,399.0321,180.9343,399.4556,80.9897,399.1075,80.9308,399.3095,395.9470,389.2383,395.7462,389.0690,250.7331,414.0853,250.9355,414.4711,245.9569,439.2784,245.7827,439.1842,210.8159,407.4277,211.0234,407.3679,205.9452,434.1490,206.2491,434.1456,230.8880,359.2785,230.7642,359.3806,396.1286,409.0825,395.7970,409.2075,345.3392,366.3577,344.8404,358.1061
350.6248,429.2102,350.7655,429.1456,363.4973,457.8226,363.5517,463.3610,180.5893,399.0829,180.4986,399.3232,80.5937,399.0870,80.5461,399.1139,395.5974,389.1713,395.3785,388.9641,250.6011,414.1968,250.8609,414.0238,245.5502,439.0846,245.7282,439.3659,210.6608,407.0157,210.7255,407.1486,205.5472,433.9387,205.8144,433.9045,230.6570,359.1794,230.8084,359.1488,395.5378,408.6767,395.6423,408.9498,346.4960,367.5204,346.6439,361.4826
350.2078,429.0163,350.1700,429.1101,362.0904,456.4575,362.0409,459.7902,180.3039,399.2327,180.4195,399.0503,80.4126,398.9496,80.3576,399.2393,395.6644,389.0483,395.6087,389.1129,250.4021,414.2512,250.4302,413.8317,245.6117,439.0165,245.2753,439.1368,210.2940,407.1040,210.2348,407.2284,205.4202,433.8217,205.4058,434.3950,230.5543,358.9709,230.2129,358.9949,395.6512,409.3220,395.4744,409.0339,348.0653,368.6430,348.0398,364.8717
349.9857,429.1620,350.0646,428.9825,360.3436,455.5205,360.6078,456.2653,180.2276,399.1006,179.9444,399.2718,80.2014,399.0788,79.9482,399.2658,394.7445,389.1552,395.2553,389.3312,250.0274,414.0456,250.2402,414.2247,245.2700,438.9485,244.8815,439.1224,209.9971,407.0175,210.1027,407.0645,205.2513,434.1304,205.0225,433.7789,230.1156,358.6229,230.4871,358.6918,395.2165,409.2661,395.3618,408.9927,349.5895,369.6675,349.1490,368.7020
349.6331,428.9866,349.5340,428.9627,358.8283,454.2486,359.0306,452.5099,179.7724,398.9857,179.4953,398.8191,79.6676,398.8013,80.1531,399.0307,394.4792,388.6656,394.6990,389.1374,249.9867,414.1134,249.5336,414.1391,244.6300,438.9439,244.7037,438.7035,209.8688,407.0059,209.7294,406.9846,204.8769,434.0189,204.9022,433.9450,229.9623,358.9545,229.9135,358.6560,394.9935,409.0552,394.9109,408.9636,350.8013,370.7652,351.0294,372.3448
349.4510,428.8524,349.3529,428.8828,357.6529,453.2052,357.3220,448.7929,179.5854,399.1724,179.4972,399.2256,79.3550,399.0344,79.3727,399.0060,394.5496,389.1440,394.2327,389.0949,249.5597,414.2338,249.2404,414.1095,244.6307,439.0245,244.5440,438.7962,209.5995,407.1324,209.7417,407.0231,204.6009,434.0167,204.3955,433.9801,229.5928,358.7570,229.2989,359.0464,394.5650,409.1166,394.6078,408.9644,352.3678,371.9737,352.3076,376.1798
349.3437,429.2537,349.1459,429.0193,356.2412,452.2770,356.2940,445.5753,179.1270,399.1110,179.1913,398.9252,79.1851,398.9487,79.3359,399.1309,394.2607,388.8039,394.3056,389.3044,249.3714,414.1319,249.4638,414.0734,244.4458,438.9947,244.2156,439.3651,209.3061,407.2106,209.0110,407.2180,204.3149,433.9920,204.0699,434.0165,229.3466,358.8841,229.3736,359.1528,394.3045,409.0397,394.3546,409.1614,353.9075,373.0886,353.7198,379.3761
349.2680,429.2904,349.0951,429.0520,355.0676,450.7950,354.9006,442.1858,178.8974,399.3585,178.8596,399.4358,79.1521,399.2139,78.8195,399.0598,394.0724,389.2634,394.1405,389.2187,249.0705,414.0126,249.1455,414.5764,244.1546,439.3810,243.8361,439.1236,209.2268,407.3532,209.1081,407.3356,204.2853,434.4737,204.1770,434.1992,229.0133,359.1104,228.8972,359.1827,393.9109,408.9983,394.0707,408.9796,354.9705,373.9790,355.0759,382.6470
348.9437,429.6380,348.8233,429.4731,353.7246,450.2470,353.8404,439.7583,178.6892,399.3824,178.7870,399.2970,78.8693,399.4457,78.6693,399.2607,393.7564,389.4458,393.8474,389.4154,248.6075,414.4858,249.0620,414.6774,243.8248,439.3682,243.8572,439.1931,208.7218,407.4289,209.0252,407.2991,203.9236,434.6079,203.9492,434.3183,229.0564,359.5324,228.8283,359.4046,393.9264,409.2231,393.9248,409.4944,355.8280,374.5278,356.1360,385.3429
348.6124,429.5595,348.5461,429.3140,352.5047,449.7858,353.1200,437.4676,178.8351,399.5917,178.7505,399.3565,79.0473,399.4692,78.7360,399.5738,393.6655,389.4568,393.5909,389.6684,248.5237,414.5355,248.8225,414.5798,243.8109,439.4022,243.5347,439.2626,208.4121,407.5994,208.7948,407.4193,203.5508,434.2940,203.6520,434.4893,228.6756,359.2226,228.5060,359.3580,393.6049,409.6278,393.6604,409.6285,357.1804,375.1732,357.1055,387.6551
348.5389,429.8214,348.6685,429.3440,352.4526,449.1113,352.4777,435.9550,178.6930,399.6443,178.6730,399.7642,78.4934,399.7800,78.7565,399.4547,393.6347,389.5290,393.4292,389.9083,248.5027,414.7683,248.2800,414.5475,243.8035,440.0148,243.3865,439.7647,208.4727,407.8112,208.5131,407.7462,203.2606,434.4433,203.4766,434.7298,228.7070,359.6938,228.5104,360.0766,393.6021,409.8428,393.5874,409.3027,357.4604,375.6211,357.8718,388.9962
348.4883,429.8770,348.2155,429.7642,352.0484,448.7006,352.2212,435.1410,178.4153,399.8447,178.5226,399.6512,78.4912,399.7573,78.3735,399.7966,393.2657,389.8973,393.2424,389.9863,248.5030,414.5900,248.8882,414.5706,243.5000,439.9094,243.5221,439.6365,208.2801,408.2578,208.4065,407.6256,203.5379,434.7201,203.4534,434.6183,228.3412,359.9091,228.3358,359.8051,393.4211,409.8289,393.5906,409.7349,357.7869,375.9957,357.8475,389.8669
348.4804,430.0390,348.5454,430.3550,352.0997,449.0830,352.0618,435.0529,178.7581,399.9821,178.5885,399.9639,78.7268,400.1817,78.7237,400.3145,393.5773,389.9576,393.5378,390.0598,248.6681,415.0962,248.5944,414.9739,243.5483,440.1354,243.4866,440.1097,208.3416,408.1799,208.7096,407.9878,203.7174,435.0895,203.5800,435.0943,228.5185,360.1125,228.3468,360.1786,393.5857,410.2196,393.3487,410.1860,357.9184,376.1070,357.7768,390.1491
348.5520,430.2549,348.6603,430.1024,352.4001,449.1210,352.1112,435.7757,178.4338,399.8781,178.6672,400.0055,78.5601,400.2445,78.8358,400.3270,393.5158,390.4115,393.5331,390.1230,248.5519,415.2041,248.6708,415.3241,243.4813,440.5690,243.2304,440.2342,208.2415,408.2361,208.6342,408.2889,203.5413,434.9972,203.4954,435.1673,228.4164,360.2760,228.5476,359.9228,393.4725,410.1538,393.3718,410.3315,358.2443,375.9293,357.6533,389.5029
348.6693,430.4923,348.7059,430.5470,352.7224,449.6430,352.5560,436.9488,178.4896,400.4061,178.4314,400.4686,78.7068,400.3588,78.9300,400.3804,393.5893,390.2410,393.4227,390.3508,248.3856,415.3761,248.2943,415.3193,243.7205,440.2785,243.4445,440.4285,208.3165,408.4436,208.4498,408.7175,203.4400,435.2907,203.4337,435.4743,228.5376,360.3993,228.5143,360.3056,393.5991,410.2302,393.7166,410.2476,357.2662,375.3361,357.3343,388.1744
348.9967,430.6505,348.9082,430.3083,353.8238,450.1343,353.6102,438.6116,178.7217,400.4957,178.6118,400.6896,78.7731,400.6143,78.9210,400.7086,393.8090,390.7437,393.8274,390.6290,248.9417,415.3251,248.7766,415.8164,243.9906,440.7849,243.7924,440.7159,208.7613,408.5324,209.0087,408.6013,203.8548,435.4754,203.6491,435.5269,228.5396,360.6760,228.6910,360.6430,393.7254,410.5710,393.7592,410.7167,356.4055,374.5715,356.7914,386.0075
349.1025,430.5899,348.8813,430.4946,354.6402,450.8697,354.5453,441.5727,179.0151,400.7546,178.8921,400.4400,78.9407,400.6962,79.0752,400.7107,394.0303,390.7048,393.9062,390.5790,249.1756,415.7778,248.9032,415.9846,243.8938,440.8207,243.9944,440.9150,209.0244,408.6916,209.0829,408.6351,204.1009,435.7099,203.9864,435.8548,229.2619,360.7226,228.9478,360.5977,393.8999,410.6836,393.9618,410.7979,355.0850,374.0653,355.4028,383.5017
349.5380,430.6892,349.4226,430.6994,355.4329,451.9387,355.6436,444.5850,179.3742,400.8588,179.1111,400.5282,79.3797,401.0579,79.1094,400.8197,394.0718,390.8333,394.2226,390.7507,249.2457,416.1457,249.3924,415.7700,244.1157,440.7422,244.0425,440.6928,209.5174,409.0316,209.1447,409.1575,204.3749,435.8807,204.4827,435.7380,229.1969,360.7951,229.1972,360.8298,394.0751,410.8644,394.1046,410.5770,354.2352,373.1896,354.3261,380.7094
349.4109,430.8683,349.4561,430.6371,356.9588,452.5635,357.1655,447.7825,179.4798,400.8960,179.3056,401.1303,79.3891,401.2297,79.3902,400.7183,394.3060,390.7298,394.2573,390.8219,249.6614,415.8573,249.6953,415.9447,244.2609,440.7668,244.4629,440.8909,209.4227,409.0086,209.6914,409.0938,204.5692,435.8732,204.5291,435.9659,229.2728,360.8082,229.2442,360.8209,394.5706,410.8575,394.4468,411.1536,352.7708,372.2771,352.7308,377.6081
349.4767,430.8239,349.7080,431.0599,358.2704,454.1135,358.4764,451.1803,179.8464,401.1227,179.4992,401.1282,79.6783,400.8568,79.6972,400.9700,394.9206,391.0320,394.7534,391.1216,249.8392,415.9400,249.8087,416.0346,244.7059,441.0571,244.8038,441.0499,209.6672,409.0260,209.6362,408.7570,204.7052,436.0187,204.3765,436.1558,229.7878,361.0498,229.6093,360.8350,394.5234,411.0350,394.8453,411.0773,351.6765,371.4221,351.5088,373.7296
349.9585,430.8980,350.0521,430.8781,359.6328,455.1941,359.6675,455.0864,179.9380,401.0627,179.9667,400.9799,80.0341,400.9263,79.9543,400.9679,394.8714,390.9064,395.1466,390.8875,250.0681,416.0845,249.6443,416.0967,245.0096,440.9854,245.0438,441.1178,210.0071,408.9539,210.0270,408.9622,204.8831,436.0394,205.2970,436.0227,229.8648,360.9460,229.9303,361.0690,394.7494,411.1598,394.9978,411.0987,350.3672,369.8663,350.1926,369.7083
350.1799,431.1290,350.3311,430.8308,361.3273,456.1178,361.5579,459.1367,180.1197,400.9999,180.3573,400.8870,80.3365,401.1050,80.1410,400.8781,395.1238,390.9649,395.2995,390.9049,250.5478,416.0862,250.2073,416.1086,245.3318,441.0436,245.1416,441.0998,210.6558,408.9744,210.3190,409.0783,205.6939,436.2157,205.3940,435.7385,230.4366,360.9691,230.4665,360.8680,395.5014,410.9003,395.3425,410.6659,348.6145,369.0093,348.8143,366.1947
350.5825,430.6620,350.5604,430.8375,362.9160,457.1007,363.0224,462.4220,180.8214,400.9080,180.8081,400.7612,80.3481,400.7585,80.5871,400.9707,395.3894,390.7565,395.6163,390.8537,250.7991,416.1219,250.5076,416.0688,245.5105,441.0729,245.4944,441.0779,210.7136,409.0544,210.4848,408.9492,205.6502,435.8855,205.3882,435.6680,230.3992,361.0882,230.6093,360.8820,395.6343,410.8902,395.5696,410.8002,346.9083,367.7141,347.1150,362.7155
350.9030,430.8858,350.7817,430.7461,364.5870,458.4299,364.2542,465.8436,180.9566,400.7402,180.9496,400.7473,80.7636,400.7913,80.8591,400.9782,395.6974,390.8577,395.9047,390.8534,250.7872,416.2340,250.7103,415.9312,245.8159,440.7544,245.9671,440.8981,210.5715,408.6664,210.9111,408.9002,205.6626,435.8650,206.0813,435.7935,230.6855,360.9253,231.0735,360.9397,395.7674,410.8448,395.7598,410.5514,345.7422,366.6335,345.7690,359.3852
351.0544,430.9138,350.9609,430.6290,365.6042,459.0662,365.6461,468.7936,181.0373,400.4998,180.8003,400.5608,80.9585,400.6876,81.1702,400.7832,396.0978,390.7265,396.1112,390.7733,251.2596,415.4930,251.1146,415.4293,246.1733,440.8470,245.7306,440.9764,211.2189,408.7471,211.2406,408.7982,206.1423,435.6179,206.0851,435.7631,231.0861,360.7808,230.7948,360.5996,395.9158,410.7591,395.8373,410.5079,344.5293,365.9621,344.4651,356.3641
351.2160,430.4904,351.2756,430.4421,366.6186,459.9847,366.3926,471.2439,181.2159,400.5462,181.3686,400.6263,80.9867,400.2581,81.1615,400.5192,396.2477,390.8501,396.4827,390.5987,251.1174,415.6714,251.0266,415.5511,246.3463,440.5392,246.0207,440.4791,211.2716,408.5607,210.9484,408.6988,206.0236,435.5236,206.4253,435.7056,231.0050,360.4894,231.0158,360.5184,396.2861,410.5591,396.2302,410.6188,343.5269,365.1221,343.4638,353.6008
351.4372,430.8154,351.3983,430.3343,367.3747,460.4218,367.0958,473.1225,181.2379,400.3526,181.3555,400.4637,81.4784,400.3696,81.3984,400.3495,396.0588,390.5232,396.5726,390.4359,251.2669,415.8036,251.4470,415.1235,246.2878,440.4484,246.2844,440.4672,211.0924,408.2222,211.5190,408.1571,206.0880,435.4202,206.4004,435.1140,231.2318,360.7788,231.7816,360.6322,396.1744,410.6537,396.5447,410.3542,342.8556,364.4902,342.5498,352.0995
351.3524,430.3438,351.3539,430.3767,367.6738,460.7175,367.5842,474.3004,181.4569,400.2259,181.5517,400.2746,81.3697,400.1671,81.5318,400.0674,396.7271,390.2244,396.7356,390.2635,251.7276,415.1250,251.4494,415.3381,246.7175,440.1907,246.5961,440.6666,211.5447,408.2016,211.4657,408.2434,206.3895,435.6455,206.1689,435.3157,231.4791,360.1556,231.5313,359.9638,396.5034,410.2509,396.3708,410.1024,342.1988,364.3932,342.4851,350.7000
351.3753,430.1883,351.4483,429.9258,367.8979,461.0118,368.0305,474.8420,181.3691,400.1629,181.3886,400.1258,81.5643,400.0185,81.5974,400.1446,396.1192,389.8136,396.4019,390.0728,251.4758,415.0341,251.6577,415.1433,246.4115,440.0820,246.5306,440.2650,211.8218,407.9647,211.4246,407.8969,206.3304,434.9932,206.6572,435.0613,231.4443,360.1289,231.0337,360.0152,396.5350,410.0576,396.4576,410.2485,341.8100,364.1124,342.0466,350.1499
351.7466,429.6594,351.6978,429.8847,367.9703,461.0873,367.8344,474.7079,181.2840,399.8766,181.5613,400.0367,81.5741,399.7542,81.8569,399.8729,396.5344,389.4811,396.3728,389.8438,251.4340,415.0077,251.3959,414.7482,246.7656,439.7003,246.6107,439.7119,211.4526,407.6986,211.0921,407.9248,206.6445,434.7954,206.5877,434.8658,231.2832,360.0834,231.5147,359.7531,396.6446,409.5007,396.5903,410.0727,342.1885,363.9863,341.9708,350.3962
351.4528,429.7301,351.2894,429.7600,367.6694,460.7949,367.5606,473.8093,181.3879,399.7688,181.3842,399.6726,81.4846,399.7105,81.2748,399.6921,396.4753,389.5499,396.6513,389.4955,251.2646,414.5197,251.5357,414.7996,246.2110,439.4607,246.3191,439.5709,211.4123,407.4957,211.3374,407.8286,206.3071,434.5720,206.5549,434.6195,231.1867,359.5947,231.4982,359.4516,396.4541,409.6801,396.1824,409.7730,342.4731,364.2185,342.4928,351.0981
351.2863,429.5681,351.4025,429.6177,366.8539,460.1947,366.7393,472.3804,181.4115,399.4607,181.3593,399.5043,81.3428,399.4619,81.0383,399.3124,396.4288,389.5640,396.4329,389.4131,251.3544,414.3619,251.3074,414.3956,246.4356,439.3343,246.0458,439.5770,211.4524,407.7431,211.3342,407.4779,206.2537,434.6028,206.2281,434.4841,231.4119,359.4095,231.3225,359.2954,396.3726,409.4775,396.3001,409.2893,342.9574,364.5738,342.9787,352.3070
351.1989,429.1849,351.0009,429.4835,366.2717,459.4999,366.1672,470.6001,181.1509,399.2843,181.1827,399.4406,80.8792,399.4269,81.2909,399.4643,396.0332,389.2938,396.2695,389.5872,250.8250,414.5099,251.2548,414.3627,246.0695,439.2661,246.3197,439.4760,211.3898,407.2245,211.1241,407.3006,206.2751,434.2635,206.2193,434.3439,231.3088,359.4406,231.2240,359.3482,396.0274,409.0962,396.1792,409.3850,343.5630,365.4768,343.7832,354.6645
350.8408,429.2344,350.9354,429.1487,365.0932,458.7707,364.9485,467.9086,180.9907,399.4028,180.8305,399.2010,80.8150,399.1058,81.1198,399.1935,395.8361,389.0629,395.9375,389.3667,250.9605,414.0590,250.7318,414.3126,245.7790,439.2098,245.7959,439.1792,211.1193,407.3938,210.8212,407.1593,206.0878,434.4535,206.0894,434.6153,230.9935,359.1847,230.7653,359.2684,396.0780,409.1100,396.1685,409.3070,344.9568,366.2605,344.7873,357.2267
350.8933,429.0458,350.6569,428.9727,363.6909,457.9208,363.6889,464.5552,180.6291,399.1891,180.5367,399.1394,80.7280,398.9324,80.6973,399.3242,395.5237,389.1953,395.4729,389.0698,251.0486,414.2686,250.8713,414.2117,245.6784,439.0296,245.5851,439.3739,210.8030,406.8533,210.8984,407.2295,206.0085,434.1252,205.9368,434.1149,230.7176,359.0414,230.7564,359.0616,395.6881,409.1904,395.5680,409.2570,346.2448,367.0357,346.2223,360.4106
350.2413,428.9831,350.4093,429.0260,362.4839,456.6774,362.6319,461.0556,180.6064,398.8452,180.2598,398.8546,80.5245,399.0936,80.5786,398.9817,395.3805,388.9084,395.6011,388.6905,250.4569,413.9252,250.5111,414.0349,245.4305,438.8986,245.4995,439.0072,210.5319,407.0200,210.4800,407.2310,205.1806,433.8102,205.4094,433.8523,230.6355,359.0102,230.3207,359.1663,395.2594,409.0337,395.5170,408.7904,347.5855,368.3108,347.4493,364.0188
350.1512,428.9112,350.1714,428.6750,361.1729,455.9259,360.8219,457.7062,180.1967,399.1759,180.3997,399.0291,80.3956,398.9162,80.3307,398.9305,395.2280,389.1392,395.1366,389.0373,250.3030,414.3193,250.3230,414.0156,245.1725,439.0659,245.1120,439.0847,210.2325,406.9989,210.1790,406.6963,204.9407,434.0795,205.2212,433.9400,230.0451,359.0383,230.2312,359.1305,395.2719,408.8085,394.8505,409.0359,348.8179,369.2333,348.7518,367.3814
349.9063,428.8778,349.9293,429.1086,359.5269,454.5496,359.4488,453.6385,179.8448,398.9346,180.0634,398.8899,80.1064,398.8007,79.9450,399.2600,394.9696,388.9542,395.4570,388.9136,250.1599,413.8701,249.9304,413.9621,244.9236,439.1122,244.9554,438.9084,210.0806,407.0993,209.7112,407.0664,204.7326,433.7766,204.8136,434.1483,230.2844,358.9403,229.8288,358.8678,394.8353,409.0664,394.9837,408.9666,350.5801,370.5320,350.3685,371.3501
349.5174,429.0015,349.6742,429.3043,357.8549,453.5824,358.0741,450.1050,179.4733,399.0429,179.3445,398.9106,79.6760,398.9438,79.7126,399.2540,394.6143,388.7709,394.6102,389.2530,249.5044,413.8329,249.4705,413.9875,244.5310,438.9266,244.4145,438.9632,209.7498,407.1192,209.5956,407.2101,204.3981,434.0662,204.8696,434.0733,229.6837,358.7276,229.8132,358.8767,394.3016,409.1766,394.6737,409.0942,351.9071,371.3805,352.0996,375.0176
349.5487,429.3482,349.5037,428.9037,356.5349,452.5033,356.6748,446.2673,179.5417,399.3362,179.3207,398.9231,79.1140,399.3735,79.3987,399.1350,394.4389,389.1917,394.4258,389.1765,249.3852,414.1161,249.2150,413.8491,244.3611,439.3910,244.5389,439.1494,209.3716,407.2024,209.5652,407.2591,204.2963,433.9762,204.6125,434.0293,229.3576,359.0829,229.1975,359.2404,394.3560,409.2995,394.2432,409.1644,353.5256,372.4725,353.3642,378.3831
349.0581,429.2024,349.0742,428.9743,355.3879,451.6280,355.0377,443.5876,178.8376,399.0497,178.8804,399.1474,79.0987,399.4531,79.0572,399.0259,394.2775,389.1852,394.2660,389.3308,248.9992,414.1649,249.3102,414.1963,244.1230,439.1638,244.0095,439.0250,209.1885,407.1255,208.9418,406.8440,204.3097,434.2248,204.0541,434.0991,228.9718,359.3345,229.1319,359.1896,394.4410,409.4108,393.9480,409.0649,354.7758,373.6953,354.7508,381.8358
348.7886,429.4673,348.7502,429.5080,354.4200,450.6681,354.2377,440.0715,179.0002,399.3624,179.0939,399.2820,78.9072,399.4969,79.0666,399.5001,393.8086,389.5278,394.3519,389.3099,248.7615,414.2563,248.7310,414.1571,243.8951,439.2278,243.9397,439.5839,208.6108,407.1595,208.8407,407.1796,203.9209,434.3209,203.8784,434.4628,228.7658,359.3012,228.9854,359.4158,393.9573,409.1059,394.0537,409.3682,356.0196,374.6648,355.9244,384.2987
