pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y,pt4_cam1_X,pt4_cam1_Y,pt4_cam2_X,pt4_cam2_Y,pt5_cam1_X,pt5_cam1_Y,pt5_cam2_X,pt5_cam2_Y,pt6_cam1_X,pt6_cam1_Y,pt6_cam2_X,pt6_cam2_Y,pt7_cam1_X,pt7_cam1_Y,pt7_cam2_X,pt7_cam2_Y,pt8_cam1_X,pt8_cam1_Y,pt8_cam2_X,pt8_cam2_Y,pt9_cam1_X,pt9_cam1_Y,pt9_cam2_X,pt9_cam2_Y,pt10_cam1_X,pt10_cam1_Y,pt10_cam2_X,pt10_cam2_Y,pt11_cam1_X,pt11_cam1_Y,pt11_cam2_X,pt11_cam2_Y,pt12_cam1_X,pt12_cam1_Y,pt12_cam2_X,pt12_cam2_Y
349.7712,430.9549,349.9261,430.9250,358.9771,454.3006,359.1680,452.6588,179.7306,400.9085,179.6022,400.9422,79.8395,400.9209,79.7125,400.9354,395.0227,390.9169,394.8440,391.1028,249.9200,416.2048,249.5982,415.6876,244.9005,440.6715,244.9947,441.0028,209.9710,409.2175,209.3371,409.1674,204.9846,435.8530,204.7925,436.1237,229.9903,361.0904,229.6329,360.7989,394.8109,410.8322,394.7429,410.8580,349.2449,369.2653,348.8789,367.2398
350.0008,431.1478,349.9180,431.0026,360.5179,455.5556,360.5774,456.2499,179.9418,401.0476,180.1096,401.0941,80.0652,401.1785,80.1787,400.7754,395.4309,391.0225,395.3391,390.8937,250.3306,416.3285,249.7934,415.9596,244.8348,441.0302,245.0511,441.1910,210.1591,408.9924,210.0340,408.9743,205.3995,435.9373,205.0188,435.7852,230.2048,361.0529,230.2497,361.1349,394.8822,411.0067,395.2070,410.9202,350.3839,370.2915,350.6520,370.9908
350.3754,431.0022,350.3192,430.8200,362.2019,456.2004,362.1601,459.9885,180.3484,401.1480,180.9229,400.8628,80.4409,401.0816,80.3549,401.1214,395.5179,390.8844,395.3294,390.9371,250.2856,415.5797,250.4616,415.7029,245.2735,440.9763,245.1476,440.8446,210.2757,408.9813,210.1840,408.9282,205.4421,436.1998,205.5037,435.9383,230.1165,360.7761,230.4378,360.8421,395.7432,410.8126,395.3827,411.0756,352.2759,371.2930,351.9830,374.8291
350.6294,430.9846,350.7018,431.0468,363.4331,457.6928,363.2531,463.6017,180.5404,400.8946,180.8860,400.7861,80.3746,400.9491,80.6468,400.7764,396.0947,390.6688,395.7482,390.7657,250.5245,415.8687,250.5676,415.9205,245.4893,441.0524,245.5892,441.0164,210.4888,409.0974,210.7120,408.6172,205.6997,436.0042,205.8912,435.6474,230.2886,360.9336,230.4378,361.0480,395.5188,410.5801,395.5847,411.0512,353.2061,372.5323,353.3943,378.4311
350.9191,430.9856,350.7947,430.8748,364.9499,458.2575,364.7692,466.7685,180.7900,400.6458,180.9806,401.0028,80.6615,400.7093,80.8370,400.4747,395.9173,390.8172,395.7854,390.9350,250.7830,415.6788,250.9838,415.6119,245.6652,440.7579,245.8424,440.8346,210.7291,408.7646,210.6102,408.6563,205.8924,436.0903,205.8422,435.5212,231.1605,360.7263,230.7007,360.4413,395.8080,410.6220,395.9178,410.7962,354.9445,373.4734,354.9492,381.8821
351.3000,430.7465,351.1869,430.6238,366.0972,459.4346,365.6483,469.5648,180.8518,400.5371,181.1917,400.7263,81.1868,400.8424,80.9126,400.9188,396.3298,390.5373,396.1125,390.8369,251.2218,415.5041,251.3877,415.5974,246.1077,440.7679,246.3066,440.5287,210.8976,408.6872,211.3036,408.9194,206.2350,435.8138,206.2826,435.6333,231.0971,360.9591,231.0801,360.7118,395.8963,410.7440,395.9655,410.8570,355.9737,374.4608,355.9636,384.4341
351.1502,430.3312,351.1863,430.6140,366.7875,460.0429,366.7477,472.0831,181.6004,400.3326,181.1178,400.6382,81.2053,400.6367,81.2515,400.7506,396.3513,390.2672,396.2270,390.6136,251.1980,415.6719,251.3488,415.8248,246.1544,440.5523,246.3070,440.5190,211.2504,408.4173,211.4473,408.6657,206.2993,435.4563,206.2197,435.7487,231.1014,360.7208,231.4738,360.1653,396.4451,410.4206,396.3621,410.2826,356.7352,375.0531,356.8197,386.8882
351.3261,430.3260,351.1552,430.3861,367.5787,460.6836,367.4005,473.5389,181.2770,400.4700,181.2989,400.4226,81.4344,400.3795,81.3792,400.5973,396.2863,390.2368,396.4107,390.2034,251.3172,415.4534,251.3168,415.4472,246.2879,440.5908,246.3135,440.4075,211.5016,408.5200,211.3524,408.2075,206.5265,435.3000,206.5572,435.4283,231.4598,360.0515,231.2209,360.2766,396.4510,410.3344,396.4353,410.4272,357.4664,375.7674,357.3526,388.6881
351.1829,430.1048,351.2317,429.9541,367.9796,460.9389,367.6541,474.6334,181.3429,400.2802,181.3330,400.1397,81.3215,400.3513,81.3669,400.1125,396.3057,390.3492,396.3195,390.1195,251.3336,415.2211,251.6917,415.0565,246.5399,440.2928,246.5329,440.2048,211.4475,408.1114,211.2373,407.9860,206.5376,435.1977,206.6305,435.2129,231.2458,360.0357,231.5060,360.2473,396.4687,410.0212,396.4809,410.1440,357.8223,376.0032,357.9277,389.8131
351.7523,430.2952,351.7243,429.9955,367.8647,460.9583,367.8273,475.0495,181.5176,400.0704,181.4175,399.6281,81.5252,400.0343,81.4687,399.8973,396.2865,390.0094,396.4564,390.0360,251.3920,415.0391,251.1709,415.0054,246.4141,439.9437,246.6524,439.8314,211.5749,407.9510,211.2047,407.9369,206.5478,434.8763,206.4839,434.8056,231.5868,360.0815,231.6112,359.9784,396.6119,409.9470,396.4252,409.9769,357.9977,376.0099,357.8788,389.9684
351.4838,429.5699,351.3686,429.8651,368.1213,461.1371,367.8313,474.7283,181.4665,399.5003,181.7599,399.9053,81.4013,399.8789,81.4997,399.6805,396.2470,389.8329,396.7759,390.0350,251.6509,414.7636,251.6320,414.8136,246.3102,439.7323,246.4049,439.9330,211.2508,407.5830,211.4228,407.7325,206.6012,434.7362,206.4766,434.8585,231.5502,359.7271,231.3233,359.9067,396.6497,409.8844,396.6159,409.7635,357.8702,376.0231,357.6863,389.8662
351.4050,429.7602,351.5577,429.6631,367.2997,460.7402,367.4038,473.5263,181.3440,399.9399,181.3688,399.6156,81.2859,399.5165,81.4010,399.8197,396.3682,389.7147,396.4237,389.6537,251.2527,414.8384,251.1853,414.6060,246.5256,439.4066,246.3865,439.6655,211.1872,407.8843,211.3259,407.5541,206.2823,434.5261,206.0798,434.7634,231.3663,359.7037,231.3592,359.6670,396.3864,409.4572,396.6790,409.5652,357.3343,375.5257,357.3733,388.7031
351.1832,429.5125,351.2772,429.5247,367.2032,460.0307,366.8101,472.1120,181.1732,399.2443,181.1960,399.4386,81.3086,399.4545,81.1032,399.4193,396.6193,389.2945,396.2962,389.4467,251.4259,414.4984,250.8905,414.4654,246.0426,439.2985,246.4286,439.5730,211.0541,407.6125,211.2453,407.4706,206.5327,434.3287,206.4335,434.3998,230.9200,359.4488,231.4228,359.1467,396.2313,409.4798,396.1632,409.4356,356.5377,375.0212,356.4907,386.9025
351.0579,429.2874,351.1601,429.2170,365.7680,459.4509,365.7317,469.5105,181.2695,399.2738,180.9238,399.2928,81.1026,399.6216,81.0950,399.4463,396.1316,389.4845,396.3314,389.2848,251.3700,414.3376,251.0372,414.4089,246.2611,439.2444,246.0155,439.2782,211.1943,407.3267,211.1150,407.2815,206.4240,434.3382,205.9795,434.2232,230.7761,359.2426,230.8605,359.4877,395.9152,409.3253,396.0300,409.4433,355.7478,374.4835,355.7854,384.5325
350.7903,428.8832,351.0794,428.9126,364.7628,458.5008,364.8457,466.9792,180.9642,399.2890,180.7363,399.2808,80.8056,398.9204,80.7219,399.0221,396.0329,389.2828,396.1776,389.2941,250.7892,414.0730,250.8705,414.2601,246.0783,439.0940,245.5953,439.2335,211.0827,407.1877,210.9924,407.1503,205.7607,434.3168,205.8795,434.1258,230.6835,359.2055,231.0105,359.2518,395.8928,409.2833,395.7951,409.2982,354.7190,373.6279,354.7395,381.8653
350.7478,428.9412,350.4767,428.9647,363.6856,457.5993,363.4125,463.1749,180.6845,399.1768,180.6884,399.0652,80.7511,399.2188,80.6774,398.9514,395.3911,389.2802,395.5001,389.2368,250.8061,414.0702,250.5143,414.1170,245.8381,439.2347,245.5928,439.2097,210.9740,407.3183,210.7582,407.3314,205.6316,434.4172,205.5977,434.0508,230.6098,358.9834,230.4699,358.8316,395.8074,409.0767,395.5906,408.8074,353.3584,372.4658,353.2468,378.5358
350.2482,428.8975,350.3178,429.2234,362.1127,456.3207,362.1542,459.8553,180.4499,399.0708,180.5333,398.8671,80.3433,398.9592,80.4669,398.9431,395.2980,389.2339,395.3760,389.0198,250.0751,414.0968,250.4498,414.3384,245.2281,438.9212,245.6553,439.1162,210.1398,407.0109,210.5516,406.7545,205.1341,433.9593,205.2484,434.0344,230.1639,359.1055,230.3161,359.3553,395.5130,408.9800,395.4284,409.2443,351.8621,371.6074,351.7240,374.8503
349.9907,428.9551,350.1438,429.0305,360.5159,455.2997,360.5321,456.3065,180.2153,398.8626,179.9448,399.2046,79.9792,399.1495,80.1831,399.0454,395.1659,388.7707,394.9486,388.9772,249.9042,413.9922,250.1337,414.0772,245.1584,438.9760,245.0987,439.2010,210.0714,406.9125,210.0575,406.8091,205.1344,433.8657,205.1550,434.0094,229.9144,359.1289,230.3607,359.0997,395.3098,409.1325,395.1136,409.0879,350.2156,370.4318,350.5705,371.4218
349.7801,429.1245,349.9649,428.9567,358.8858,454.2936,358.9309,452.5933,179.8828,398.8811,179.4888,398.5623,79.4725,399.1384,79.8167,398.9095,394.9364,389.0638,395.0983,388.9793,249.6737,414.0476,249.4407,413.9354,244.6784,439.1474,244.5067,439.1740,210.0684,406.9562,209.6969,407.2003,204.9465,434.0968,204.8427,433.8627,229.9573,359.2193,229.5230,359.1347,394.7462,409.0161,395.1176,408.8831,349.2082,369.5810,349.0285,367.4222
349.7963,428.9871,349.5773,428.9209,357.7103,453.0819,357.4922,448.6935,179.3375,399.2256,179.5859,399.0018,79.3988,398.8264,79.5340,399.0706,394.2967,389.0202,394.2656,389.0186,249.7569,414.0678,249.5236,414.1364,244.5961,438.7485,244.5468,438.8982,209.6982,407.1777,209.7421,407.0980,204.3541,434.0921,204.4240,433.9760,229.4822,359.0208,229.6906,359.1620,394.1257,409.0500,394.4421,408.8926,347.4685,368.1387,347.4175,363.8573
349.0818,429.0088,349.1245,429.2049,356.0290,452.1704,355.9244,445.4041,179.1204,399.0979,178.9953,399.1374,79.2039,399.1073,79.1936,399.1661,394.3350,389.3061,394.4078,389.0637,249.1967,414.0054,249.0695,413.9473,244.5503,439.2438,244.3945,439.0839,209.2081,406.9125,209.4182,407.0681,204.3193,433.9368,204.4363,434.2238,229.2385,359.0761,229.1658,358.8925,393.9888,409.1415,394.1581,409.1312,346.3375,367.0954,346.0467,360.5746
348.9293,429.1287,348.9205,429.3063,354.7752,450.9810,354.8049,442.3407,179.1407,399.2444,179.4470,399.1984,79.0522,399.1063,79.1032,399.3650,394.1161,389.4358,393.9488,389.0539,249.0065,414.2852,249.1041,414.5437,243.8594,439.0223,243.9993,439.2398,208.6756,407.4247,208.9228,407.4014,204.1024,434.3334,204.0072,434.1903,229.0895,359.4789,229.1107,359.0560,394.0008,409.1424,394.0655,409.3005,344.8533,366.3365,344.9467,357.2357
348.9949,429.3651,348.8142,429.2718,353.9076,450.3337,353.7541,439.5554,178.6298,399.6595,178.8941,399.1316,78.8902,399.5138,78.8558,399.3733,393.5733,389.2445,393.9188,389.5885,249.0297,414.5587,248.8568,414.3215,243.7295,439.4494,243.8142,439.5584,209.1965,407.3957,208.4587,407.3680,203.8521,434.4950,203.8577,434.6214,228.6579,359.5501,228.8244,359.3133,393.6106,409.3529,393.9126,409.5912,343.7598,365.3464,343.8309,354.6664
348.3929,429.6296,348.6507,429.7124,352.9150,449.7833,352.9406,437.6293,178.6397,399.4751,178.6361,399.4893,78.9394,399.3519,78.7398,399.7425,393.3341,389.4670,393.9309,389.5742,248.6777,414.5209,248.6207,414.3455,243.4560,439.4629,243.8822,439.5047,208.4081,407.4033,208.4302,407.5372,203.8363,434.4601,203.7406,434.5320,228.5284,359.2425,228.6569,359.6061,393.6731,409.6310,394.0446,409.6212,342.9133,364.6700,343.0091,352.4984
348.6069,429.8399,348.5063,429.5946,352.5866,449.3376,352.5285,435.9780,178.6129,399.4502,178.5933,399.7173,78.4850,399.6355,78.5090,399.5227,393.7091,389.8215,393.5832,389.8118,248.7364,414.7214,248.5136,414.8684,243.4737,439.6581,243.7032,439.7260,208.7112,407.6830,208.6391,407.4340,203.6917,434.8201,203.3761,434.9353,228.3467,359.6257,228.0075,359.6251,393.8857,409.9084,393.5376,409.8776,342.3534,364.1732,342.3267,350.8828
348.5788,429.8119,348.6005,430.0384,352.1759,449.0261,352.0710,435.1400,178.1939,400.0833,178.7046,400.0032,78.6407,399.6807,78.4302,399.8822,393.3328,390.0861,393.2529,389.7997,248.8496,414.6737,248.2893,415.0213,243.6132,439.8124,243.5683,439.8838,208.3777,407.6362,208.6296,408.0527,203.3796,434.4313,203.5474,434.8136,228.4938,359.8287,228.3152,360.0229,393.8616,409.9255,393.3363,410.0025,342.0346,363.8962,342.1242,350.2901
348.4904,430.1566,348.5493,430.0682,352.1048,449.2588,352.0521,435.0559,178.4006,399.9965,178.5471,400.2568,78.4942,399.5891,78.6407,400.0664,393.3333,390.1355,393.4373,390.1167,248.3685,414.9961,248.7467,415.3017,243.5592,440.1697,243.6690,440.0619,208.5559,407.7973,208.4773,408.0125,203.6284,434.9139,203.8266,435.1396,228.4493,360.2017,228.6643,360.0804,393.7238,409.9607,393.3086,410.0929,342.1584,364.0858,341.8951,350.0571
348.6729,430.4177,348.5373,430.6185,352.2786,449.2081,352.1076,435.4136,178.8018,399.9541,178.4032,400.0104,78.3177,400.0874,78.5986,400.2519,393.4416,390.2370,393.4620,390.2127,248.7341,415.4125,248.5352,415.1662,243.3919,440.2590,243.7265,440.1179,208.4758,408.2157,208.7077,408.4151,203.6229,435.0070,203.2734,435.3966,228.5813,360.2597,228.7392,359.9853,393.5083,410.1124,393.5860,410.3127,342.2726,364.3084,342.3671,350.4252
348.5876,430.2769,348.5168,430.5077,352.7128,449.5341,352.4739,436.9024,178.8587,400.6851,178.5589,400.4991,78.8030,400.3552,78.5078,400.2694,393.5242,390.4429,393.3311,390.4902,248.4913,415.4641,248.5291,415.5342,243.3911,440.6708,243.7725,440.0611,208.6193,408.3227,208.6222,408.3589,203.8638,435.2986,203.7233,435.0607,228.7301,360.3700,228.6163,360.5044,394.0095,410.7316,393.6376,410.5657,342.6705,364.2806,342.6503,352.4203
348.7575,430.5130,348.7633,430.6507,353.7223,450.1659,353.6571,439.1562,178.8341,400.6009,178.8244,400.5302,78.6447,400.4577,78.7339,400.6156,393.7339,390.7786,393.6885,390.7872,248.6817,415.5630,248.6999,415.6407,243.5450,440.6542,243.9484,440.6254,208.5386,408.5259,208.9442,408.6896,203.7459,435.5883,203.8963,435.5098,228.5799,360.2717,228.9061,360.5870,393.8576,410.5706,394.1356,410.3685,343.7624,365.2020,343.4294,353.7406
349.0568,430.7123,349.0652,430.5270,354.3389,450.8183,354.6213,441.3106,178.9946,400.6478,178.9862,400.4439,78.7633,400.9830,78.8445,400.8911,394.0961,390.6544,394.0257,390.4017,249.1821,415.8275,249.0876,415.8251,243.8542,440.9711,243.9398,440.7607,208.9040,408.7085,208.9696,408.7296,204.0041,435.7618,203.9748,435.9598,229.0035,360.8244,229.0845,360.7821,394.2017,410.6933,393.8517,410.6115,344.5556,365.9404,344.4726,356.3378
349.4199,430.4626,349.2356,430.8816,355.9091,451.5613,355.8363,444.1912,179.1024,400.8451,179.3272,400.9605,79.1047,400.8569,79.0632,400.9775,394.2064,390.7290,394.2942,390.8705,249.1052,416.0209,249.0630,415.9447,244.3848,440.9607,244.2547,440.9267,209.3646,408.6456,209.5109,408.7848,204.2360,435.9357,204.1583,435.7024,229.1706,360.7701,228.8950,360.6117,394.4358,410.7167,394.2559,410.8341,345.7308,366.9043,345.7297,359.2637
349.4031,430.9697,349.5956,430.8787,357.1154,452.8430,356.8140,448.0009,179.4176,401.1190,179.4398,401.0940,79.4667,401.0282,79.4776,400.9102,394.4272,390.9988,394.5155,391.1476,249.3773,416.0053,249.3202,415.5826,244.5488,440.8643,244.5438,440.8289,209.2233,408.9278,209.3159,408.9742,204.3919,435.9912,204.5605,435.8998,229.4343,360.7521,229.0762,360.7865,394.6761,410.7799,394.5327,410.9823,347.1918,367.7899,346.8510,362.6102
349.7316,430.9756,349.7356,430.9417,358.4968,453.8223,358.6297,451.1077,179.9345,400.9207,179.5570,401.3646,79.7206,401.1404,79.6553,401.0066,394.9417,390.8644,394.7039,390.7335,249.6633,415.8422,249.7747,416.1711,244.6313,441.1325,244.7640,441.0235,209.8049,409.0320,209.6687,408.7833,204.7483,435.8892,204.5752,435.8507,229.8051,361.1204,229.8539,361.2285,394.7648,410.6557,394.5432,410.9458,348.5370,368.5663,348.3591,366.4073
350.0089,430.9767,350.1802,431.0633,359.8752,455.0282,359.9716,455.0064,179.9884,401.0596,180.0114,401.1761,80.0871,400.9866,80.1521,400.7811,394.9718,391.2467,395.0985,390.9534,249.9794,416.0403,249.8757,415.9628,245.0055,440.8869,245.0679,440.7884,210.1086,408.7549,209.8851,409.0958,205.0963,436.1241,204.9183,435.9775,229.8522,360.8609,229.8546,360.9137,394.9435,410.8321,394.9333,410.8988,350.0679,369.7376,349.8019,370.1095
350.3830,430.7029,350.1691,430.7963,361.5984,455.9652,361.2189,458.7399,180.2200,401.0555,180.1155,400.8661,80.2139,401.1501,80.3207,400.8976,395.2016,390.8853,395.4018,390.9601,250.4412,415.7085,250.2059,416.0013,245.2664,440.8444,245.4670,441.0855,210.1388,408.8423,210.4658,409.1364,205.1768,436.0588,205.1974,436.0122,230.4352,361.0891,230.5800,360.9774,395.5300,411.0519,395.3289,410.8261,351.4364,370.9435,351.5621,373.7347
350.4297,430.8504,350.4701,430.9445,362.7570,457.1945,362.8708,462.1977,180.4249,400.6219,180.6297,401.0721,80.7536,401.1125,80.6190,400.8330,395.3910,391.2414,395.8909,390.8791,250.6899,415.7776,250.4903,415.9936,245.4047,440.7603,245.4253,440.9479,210.8345,408.7580,210.6810,408.6090,205.7934,435.8644,205.5462,435.7804,230.6784,361.0546,230.5875,360.7647,395.5378,410.9714,395.7061,411.1865,352.9638,371.9904,352.9617,377.3899
350.8253,430.7508,350.7949,430.7633,364.3814,458.1687,364.3762,465.6041,180.8849,400.9204,180.8305,400.6382,80.5643,400.4750,80.7052,400.7528,395.5911,390.6384,396.1104,390.6222,250.6482,415.6702,250.7209,415.9278,245.6850,440.9773,245.6970,440.8676,210.8232,408.6435,210.8522,408.6560,205.7137,435.6886,205.6742,435.8301,230.8832,360.8075,230.8460,360.9207,395.5593,410.9431,395.8914,411.0370,354.3195,373.0970,354.1643,380.6678
350.9785,430.8419,351.0497,430.7639,365.3627,459.5040,365.4507,468.5284,181.1420,400.9652,181.0478,400.6594,80.8497,400.5996,81.1679,400.5971,395.9195,390.7654,395.8267,390.9529,251.0301,415.7650,250.8589,415.5459,246.0563,440.7676,245.9135,440.6137,210.7960,408.5418,210.7474,409.0947,206.1478,435.6084,205.9544,435.7630,231.1887,360.5843,231.2420,360.9295,396.2417,410.9472,395.9493,410.5305,355.5387,374.0059,355.3400,383.6394
350.9373,430.5933,351.4179,430.6555,366.5071,459.9999,366.6460,471.1307,181.1889,400.5444,181.0781,400.7057,81.3200,400.3876,81.1247,400.7412,396.2387,390.5713,396.2513,390.8402,251.0272,415.5505,251.1479,415.7037,246.2837,440.7538,245.9741,440.6349,211.0560,408.6433,211.2528,408.5539,206.2167,435.7129,206.3586,435.5878,230.9654,360.4880,231.2995,360.7503,396.3218,410.6071,396.2676,410.6215,356.2819,374.7362,356.4146,386.0281
351.2041,430.6716,351.5608,430.4109,367.3512,460.4653,367.1771,472.9983,181.4309,400.2076,181.3262,400.3769,81.4181,400.5427,81.4785,400.0511,396.4616,390.5082,396.4770,390.2528,251.4845,415.7071,251.1749,415.2329,246.5392,440.3636,246.3162,440.3392,211.5011,408.5503,211.6138,408.6506,206.6762,435.1745,206.5160,435.3016,231.3788,360.4808,231.1663,360.5104,396.1684,410.2101,396.5506,410.6153,357.3906,375.6297,357.3170,388.0095
351.4660,430.2001,351.5293,430.0710,368.0123,460.8603,367.6899,474.3790,181.4474,400.1440,181.6135,400.0492,81.3279,400.3615,81.3470,400.0880,396.6885,390.3446,396.1421,390.3997,251.4420,415.1971,251.4216,415.2659,246.6072,440.3543,246.5590,440.4670,211.6827,408.2807,211.5554,408.3205,206.4215,435.4108,206.5529,435.2615,231.2603,360.2291,231.4558,360.1508,396.4786,410.4118,396.4316,409.9497,357.6213,375.8683,357.7063,389.2951
351.4380,430.2911,351.8143,430.2042,368.2551,461.1347,368.0156,474.8976,181.3342,400.1594,181.6836,400.2698,81.3387,400.2315,81.3967,400.2510,396.3139,390.0957,396.6384,389.8671,251.6437,415.0156,251.3643,415.0623,246.8344,440.1204,246.9624,439.9718,211.4680,408.3128,211.2066,408.0432,206.1429,435.2054,206.6812,434.8162,231.3695,359.9437,231.4170,359.9257,396.4102,410.0251,396.3611,409.9141,357.9821,376.1037,358.0566,389.7561
351.6020,429.8577,351.5219,430.0385,367.8931,460.8314,367.6656,474.9219,181.4727,400.0760,181.4416,399.6346,81.6104,400.0926,81.7461,399.9737,396.1842,389.9242,396.5351,389.6607,251.6399,414.5730,252.0299,414.9837,246.6614,439.7938,246.5472,439.8795,211.5891,407.9271,211.3139,407.9874,206.6517,434.9483,206.5579,434.5638,231.4438,359.6932,231.4030,359.6377,396.4384,409.8833,396.5824,409.9534,358.1556,375.9572,357.9112,390.0730
351.4241,429.8217,351.6121,429.5103,367.6529,460.6392,367.5417,474.0659,181.7514,399.6358,181.6349,399.7800,81.2407,400.0201,81.5930,399.7915,396.2785,389.8649,396.4609,389.5428,251.5736,414.5819,251.4795,414.6684,246.3915,439.7452,246.4582,439.6042,211.4426,407.6755,211.6117,407.6912,206.1780,434.6716,206.2337,434.4157,231.3474,359.5926,231.4564,359.5657,396.2694,409.7336,396.5221,409.8417,357.4390,376.0341,357.7026,388.6450
351.2904,429.4627,351.3210,429.3252,366.8965,460.4048,367.0514,472.5460,181.4057,399.4762,181.0239,399.5862,81.5880,399.4139,80.9593,399.2901,396.2953,389.4096,396.4730,389.4748,251.3319,414.5291,251.4513,414.7671,246.2785,439.4268,246.1032,439.5802,211.4386,407.3644,211.4062,407.8613,206.2245,434.7310,206.2822,434.5644,231.2805,359.6334,231.2246,359.3677,396.4555,409.4439,396.3620,409.4532,356.7905,375.1228,357.1452,387.2010
350.7568,429.3078,351.4687,429.6025,366.3193,459.8218,366.1637,470.3637,180.9701,399.5419,181.1005,399.2418,81.3512,399.3373,81.0699,399.4619,396.0312,389.1709,395.9053,389.4216,251.1542,414.5064,251.0393,414.0556,245.9578,439.4948,245.9579,439.4944,211.2544,407.4689,211.1359,407.5110,206.4280,434.4147,206.1373,434.3642,230.9944,359.3126,231.4114,359.2846,396.2104,409.2755,396.3186,409.3920,356.2377,374.6118,356.3118,385.2132
351.0677,428.9771,351.0191,429.3631,365.2448,458.7145,365.1103,467.6542,180.9682,399.3200,180.9081,399.2091,80.9888,399.1439,80.7191,399.1652,395.9177,389.3746,396.1747,389.2336,250.9090,414.0140,251.1397,414.2264,245.8685,439.3847,245.7492,439.0682,210.9618,407.3134,210.7964,407.0728,205.9977,434.1295,205.9217,433.8931,230.9365,359.2935,230.5656,358.9266,395.8856,409.4483,395.9843,409.0764,355.2699,373.6430,355.0672,382.9004
350.7074,429.4189,350.6297,429.3618,363.9707,457.8473,363.9769,464.5443,180.7563,399.2778,180.5945,398.9214,80.5326,399.2879,80.8185,398.9794,395.8227,389.1584,395.6976,389.1335,251.0298,414.0779,250.7150,414.2008,245.9438,439.3673,245.4502,439.2610,210.6079,407.2131,210.6416,406.9666,205.6583,433.9495,205.6302,434.3025,230.8023,359.1269,230.5382,359.0518,395.6884,409.0885,395.8519,409.0026,353.7774,372.9214,353.8855,379.6786
350.4499,429.0739,350.4749,428.6928,362.3151,456.9110,362.6372,461.4121,180.0429,399.2676,180.3371,399.1515,80.4400,399.1773,80.6121,398.8712,395.5559,388.6548,395.5761,389.1197,250.6430,414.0900,250.4953,413.9204,245.4561,439.1045,245.4254,439.1928,210.7547,407.1805,210.5102,406.8557,205.5441,434.0278,205.6505,434.1301,230.5133,358.9826,230.5276,359.0912,395.4174,409.0747,395.3104,408.9583,352.6211,371.6696,352.4977,376.1019
350.2434,429.0174,350.0152,429.0801,361.2573,455.5021,360.8929,457.5329,180.2767,399.1073,180.3549,399.1162,80.0919,399.0706,80.2673,398.9347,395.2585,388.9015,395.2974,388.9858,250.1257,414.0635,249.9541,414.2508,244.9847,438.9167,245.1946,439.2567,210.1458,406.7116,210.1970,407.1452,205.2025,433.9483,204.9644,433.9519,230.2500,359.1131,230.1575,359.1636,395.4279,409.1651,395.5737,409.0939,351.2011,370.6285,350.7806,372.3976
350.0718,428.7938,350.0791,429.1143,359.4557,454.4319,359.3695,453.7096,180.3656,398.9946,179.9245,398.8769,79.9654,399.0085,80.0601,399.0766,394.8723,389.0409,394.9297,389.1678,249.9073,413.9010,249.8490,413.9276,244.9886,439.0382,244.7562,438.7641,209.8542,407.0462,210.0774,406.9379,204.8571,433.9652,204.8554,434.1258,229.8933,358.9476,230.0964,359.1079,394.8272,408.9233,394.9697,408.8245,349.5099,369.6672,349.2955,368.9195
349.4644,428.8080,349.6878,428.8408,357.7002,453.2762,357.9052,450.1556,179.2389,399.1104,179.3799,399.3030,79.6134,398.6838,79.8136,398.9238,394.8255,389.0586,394.5978,389.1078,249.2361,414.0839,249.3879,414.4214,244.6234,438.9332,244.4776,439.1626,209.5932,406.9391,209.6297,407.0639,204.3771,433.8656,204.8673,433.9931,229.4745,359.2133,229.7230,359.1405,394.5515,409.3225,394.5532,408.7685,348.0772,368.6275,348.0490,364.9834
349.4536,429.1547,349.2827,429.1585,356.5163,452.5504,356.6386,446.1921,179.3840,399.3384,179.4548,399.0496,79.3217,399.1513,79.6175,398.8991,394.4214,389.1435,394.2990,389.0019,249.4265,414.1737,249.6429,414.0690,244.1366,439.1390,244.4505,439.1267,209.7061,406.9863,209.3534,406.9511,204.1951,433.9135,204.5204,434.3195,229.5216,359.1789,229.5534,359.1318,394.4128,409.3327,394.1627,409.0860,346.6179,367.5480,346.8026,361.5475
349.2850,429.2609,349.0815,429.1408,355.1794,451.3211,355.4548,443.2365,179.1986,399.1524,179.2940,398.9742,78.9260,399.1787,78.8372,399.3769,394.0946,388.9791,394.0052,389.1576,249.1558,414.3167,249.3906,414.1858,244.2491,439.1041,244.2311,439.1798,209.2849,407.1282,208.9864,407.1377,203.6744,434.0688,203.9083,434.2565,229.1868,359.0459,229.2679,359.2256,394.0696,409.1925,394.0896,409.3446,345.2473,366.8137,345.1026,357.9529
348.4793,429.2349,348.8854,429.1979,354.1347,450.8535,354.3558,440.3552,178.8406,399.1593,179.0505,399.1814,79.0222,399.0095,78.9036,399.3993,393.9474,389.2393,394.0000,389.2445,248.8708,414.2950,248.8597,414.4562,243.6767,439.1955,244.0176,439.0584,208.9888,407.5241,208.9103,407.1798,203.8055,434.2171,203.7511,434.3062,228.5469,359.2589,228.8687,359.5738,394.0014,409.1548,393.9047,409.4523,344.1493,365.7361,343.9030,355.4983
