Rpectbase_X,Rpectbase_Y,Rpectbase_Z,Rpecttip_X,Rpecttip_Y,Rpecttip_Z,Lpectbase_X,Lpectbase_Y,Lpectbase_Z,Lpecttip_X,Lpecttip_Y,Lpecttip_Z,Rpelvicbase_X,Rpelvicbase_Y,Rpelvicbase_Z,Rpelvictip_X,Rpelvictip_Y,Rpelvictip_Z,Lpelvicbase_X,Lpelvicbase_Y,Lpelvicbase_Z,Lpelvictip_X,Lpelvictip_Y,Lpelvictip_Z,snout_X,snout_Y,snout_Z,mid1_X,mid1_Y,mid1_Z,mid2_X,mid2_Y,mid2_Z,mid3_X,mid3_Y,mid3_Z,peduncle_X,peduncle_Y,peduncle_Z,caudaltip_X,caudaltip_Y,caudaltip_Z
1015.3165,317.8932,3.8978,1028.6183,337.3738,17.5412,1012.3120,303.9759,4.2257,998.5430,280.1677,-8.9066,971.5896,323.9893,-3.5942,981.0272,334.3490,-9.5377,968.8792,312.7564,-3.6183,959.1938,302.0762,-9.8122,1035.3411,308.0871,3.8561,1011.6610,310.7864,1.2118,987.6244,313.5950,-2.7598,964.6827,320.4331,-3.0261,942.1697,330.3042,0.9506,918.7021,335.9491,3.5491
1017.2702,318.1276,4.8576,1030.1016,337.9274,16.8409,1014.4816,304.1191,5.0075,1001.2753,279.9549,-6.8954,972.8885,323.0283,-3.5752,982.0687,333.1685,-9.1190,970.7055,311.4080,-3.7936,961.2185,300.9275,-9.0892,1037.2423,307.8224,3.3900,1013.4740,311.3155,2.2170,989.3316,313.2455,-2.1711,966.1169,318.9700,-3.3719,943.8354,328.9846,-0.1778,920.5851,336.1184,3.2706
1019.1151,318.4320,5.6596,1030.2780,339.0534,14.9832,1016.4227,304.5256,5.9051,1004.9832,280.7051,-3.7201,974.7493,322.0429,-3.4040,983.8426,332.3736,-8.1562,972.2290,310.2558,-3.5850,962.9557,299.9830,-8.0749,1039.4815,307.8840,2.2587,1015.3572,311.6975,2.7980,991.4554,313.4145,-1.0036,967.7703,318.0132,-3.7289,945.0848,327.5335,-1.1842,922.5331,336.1018,2.8344
1020.9375,318.9204,5.8303,1029.0138,340.6564,10.1505,1018.1392,304.8777,5.8897,1010.1567,280.8951,1.7584,976.2852,321.5289,-2.5787,985.2705,331.9296,-6.8878,974.2094,309.5895,-2.6815,964.8860,299.7071,-6.8202,1040.7283,307.4131,2.0238,1017.1716,312.2020,3.2335,993.0283,313.8178,0.0673,969.1962,316.8368,-3.5951,946.6462,325.7001,-2.3166,924.2913,335.6884,2.0334
1023.2745,318.7931,5.8420,1026.7091,343.1170,3.8018,1019.8366,304.9950,5.8291,1016.7702,281.2391,7.9552,978.2619,321.3964,-1.9186,986.7966,331.9777,-5.4873,975.6301,309.5449,-1.7363,967.5059,298.9328,-5.5321,1042.4444,306.6774,0.8364,1019.2446,312.0704,3.3993,995.1508,314.3327,1.2656,971.1305,316.3354,-3.1975,948.0325,323.8987,-2.7672,925.6849,334.5464,0.9744
1024.8229,318.7292,5.5571,1024.7782,344.4612,-2.3540,1021.6298,304.4987,5.3752,1022.2534,281.5135,13.5710,980.0946,321.4747,-0.6761,988.1902,332.0443,-3.5069,977.5925,309.7534,-1.1166,969.7590,299.1814,-3.4206,1044.0446,305.9274,-0.3565,1020.8115,312.3303,3.3034,996.9333,314.6568,2.2973,972.4665,316.1729,-1.9090,949.4331,321.9899,-3.5062,927.0810,332.6262,-0.0508
1026.4874,318.2944,4.8454,1024.5139,345.0284,-6.6082,1023.6002,304.2541,4.8638,1026.4298,280.9693,16.5171,981.7842,321.9322,0.6021,989.2216,332.5652,-1.6828,979.4094,310.0194,0.2691,972.1097,299.4542,-1.5256,1045.7162,305.0766,-1.4068,1023.0034,311.7135,2.8230,998.9830,315.3463,2.8929,974.5890,316.4697,-0.9188,951.2386,320.6266,-3.6173,928.8490,330.9200,-1.5739
1028.4080,317.8908,3.8102,1025.3536,345.1820,-9.3014,1025.2655,303.6633,4.0522,1029.4971,280.7475,16.8066,983.9078,322.4963,1.4240,990.6413,333.5698,0.1976,981.6239,310.4469,1.3455,974.7477,300.0982,0.3943,1047.4163,304.0613,-2.5143,1024.2707,311.4879,2.0862,1000.9967,315.8474,3.7379,976.8079,316.9512,0.2086,952.4369,319.8788,-3.2120,930.0189,328.9122,-2.6163
1029.8038,317.0885,3.1314,1026.7504,344.6355,-11.2940,1026.9632,302.6708,2.9512,1031.3592,279.4544,16.5063,985.8151,323.4133,2.2463,991.8567,334.6122,2.2933,983.1878,311.4314,2.3387,977.5081,300.2456,2.3121,1049.2951,303.3316,-2.9065,1026.1312,310.6536,0.9939,1003.0015,316.2050,3.6436,978.7080,317.5801,1.6485,954.3776,318.9887,-2.6992,931.3706,327.2842,-3.0860
1031.7847,316.1786,1.6096,1028.0511,343.7797,-12.4371,1028.7808,302.0535,1.8083,1033.4327,278.8477,15.7573,987.9498,323.7998,2.7978,993.1457,335.0941,3.9852,985.4523,312.3823,2.9887,980.2608,301.0944,3.7423,1051.1854,302.4909,-3.3913,1027.7145,309.7151,-0.3474,1004.9503,316.4425,3.4532,980.3773,318.2546,2.2643,956.1686,319.0659,-1.9813,932.9331,324.9135,-3.2544
1033.4728,314.9211,0.6875,1029.6141,342.7289,-13.2628,1030.2747,300.7598,0.4068,1035.2828,278.0436,14.8442,989.9040,324.9300,3.0673,994.5149,336.0407,5.2862,987.3000,312.9875,3.2518,983.1651,301.6004,5.0556,1052.4458,301.7157,-3.6279,1029.6327,308.9784,-1.3974,1006.4625,316.1879,2.9361,982.4828,319.1608,3.2690,958.2502,319.3485,-0.8048,934.3372,323.5878,-3.4309
1034.8688,313.7949,-0.1167,1031.2520,341.7019,-14.4848,1032.0401,299.5473,-0.1985,1036.6342,276.7325,13.9383,991.9277,325.1319,3.6215,995.3907,336.5301,6.0035,989.2542,313.6314,3.4158,985.8861,302.0678,6.2546,1054.2108,300.8832,-3.1668,1030.9466,307.7045,-2.5032,1007.9689,315.8858,1.9315,984.6179,319.7862,3.5013,960.1448,319.8478,-0.1186,936.1800,322.4745,-3.3730
1036.2771,312.9314,-0.7469,1032.3967,340.6976,-15.3967,1033.5153,298.6223,-0.7124,1038.1656,275.3980,13.3172,993.8389,325.5353,3.2332,996.3760,337.1150,6.8224,991.0824,313.8023,3.4123,988.7181,301.9094,6.7305,1055.7331,300.5158,-2.8344,1032.7829,306.5987,-3.1274,1010.1260,314.6470,0.8636,986.4510,320.2756,3.7571,962.1706,320.8456,1.3742,937.8604,322.0430,-2.6844
1037.7848,312.0573,-1.1813,1034.4334,339.6425,-15.4403,1035.1960,297.8055,-1.3194,1039.8205,274.7217,13.1562,995.6788,325.0633,2.6129,997.2031,337.1048,7.0145,993.1659,313.2108,2.7243,991.2676,301.3034,7.0717,1057.6170,300.2195,-1.8832,1034.3277,304.9887,-3.7008,1011.7629,313.6645,-0.3893,988.6335,320.6134,3.3291,964.2371,321.9520,2.5613,939.6330,322.0939,-1.8198
1039.7164,310.9882,-1.2310,1036.1844,338.4564,-15.0933,1037.1038,296.5797,-0.9112,1041.3298,273.6923,12.7576,997.1136,324.7308,1.7828,997.7912,336.6085,6.9774,994.7750,313.0799,2.0076,994.1440,300.6438,6.7599,1059.7315,300.2122,-0.7813,1035.6844,304.4656,-3.6257,1012.9366,312.3721,-1.3574,990.1082,320.4764,2.7035,966.2391,322.9575,3.0957,941.4867,322.3268,-0.9029
1041.4141,310.2563,-0.8509,1037.8189,337.9775,-14.7689,1038.2761,295.9387,-0.5385,1043.0799,273.2482,12.9296,999.0271,323.7979,0.7850,998.7755,335.9526,6.3835,996.2901,311.9371,0.9686,996.5842,299.7029,6.2858,1061.3951,300.1127,0.4079,1037.3379,303.8129,-3.0760,1014.8058,311.1389,-2.2782,992.0273,319.5628,1.9451,968.5559,323.6681,3.6601,943.4593,322.9400,0.0855
1043.2888,309.6056,-0.0583,1039.9581,337.5583,-13.8276,1040.0717,295.8860,0.0193,1044.6648,272.6249,13.6099,1000.4605,322.6832,-0.3075,999.6499,335.0262,5.3829,997.9542,310.6073,-0.1482,998.7914,298.3465,5.9837,1063.2797,300.1581,1.5709,1039.5244,303.3997,-2.7247,1016.1234,309.5565,-2.8832,993.5359,318.5866,1.1572,970.3443,324.5361,3.5299,945.7364,324.1321,1.0959
1044.7722,309.6796,0.8577,1042.0804,337.3196,-12.1067,1041.9175,295.4991,1.0755,1045.8076,272.6373,14.0126,1001.9628,321.1650,-1.3082,1000.5194,333.6522,5.0143,999.5571,309.4000,-1.1636,1000.9176,296.7064,4.9999,1064.9230,300.5147,2.2605,1041.2611,302.8991,-1.8788,1017.6666,308.3174,-3.4232,995.2029,317.7773,-0.4068,972.2736,324.7467,3.4560,947.5199,325.2291,2.5257
1046.8949,309.5971,2.0708,1044.8730,336.5974,-9.2528,1043.8178,295.6070,1.8566,1046.4195,272.5826,13.2741,1003.6463,319.6187,-2.4408,1001.1423,332.3543,4.3056,1000.9912,307.9363,-2.3578,1003.3775,295.1094,4.4269,1066.9578,300.5426,2.9420,1042.8760,303.0203,-0.8821,1019.5159,307.4147,-3.5403,996.4292,316.1694,-1.1910,974.0480,324.7587,2.6588,949.9209,326.3619,3.4651
1048.9326,310.2073,2.9238,1049.2067,335.4690,-4.5936,1045.8291,296.0389,3.2320,1046.1164,272.3897,11.0664,1004.9877,318.1397,-3.0367,1001.8416,330.9995,3.9669,1002.3175,306.1441,-3.1205,1005.6598,293.4628,4.3093,1068.7807,300.4975,3.5616,1044.8895,303.2271,0.0934,1021.1537,306.6726,-3.3898,997.9939,314.7559,-1.9654,975.8430,324.0233,2.1409,951.8356,327.8683,3.7079
1050.8157,310.3002,4.2159,1054.1178,334.7126,1.6355,1047.7858,296.3607,4.2055,1044.2912,272.7728,6.6202,1006.7164,316.7674,-3.5497,1003.1615,329.4126,3.7827,1003.7926,304.9682,-3.3639,1007.6649,291.8818,3.6093,1070.5601,300.4041,3.8502,1046.6402,303.6156,1.2462,1022.8483,305.9686,-2.9145,999.7927,312.9121,-3.0967,977.2622,322.8645,0.9477,954.1942,328.5255,3.7594
1052.3920,310.6341,4.9035,1060.3327,332.8394,9.3763,1049.4466,296.5035,4.9568,1041.3947,273.3091,0.6699,1008.0499,315.6005,-3.7177,1004.5095,328.6207,3.7319,1005.5753,303.7087,-3.7771,1009.5779,290.8352,3.6239,1072.4221,300.5970,3.4305,1048.7019,304.1988,2.7490,1024.6708,305.8416,-2.1336,1001.4003,311.5013,-3.1953,978.6908,321.3870,-0.2477,955.9581,328.8778,3.2238
1054.4443,310.6835,5.7263,1065.3626,331.8583,15.0859,1051.6901,296.7055,5.6101,1039.9089,273.1194,-3.7319,1009.8219,314.4724,-3.4968,1005.6905,327.8545,3.9926,1007.3832,302.9222,-3.2404,1011.6939,289.6394,3.5656,1074.2626,300.4457,2.7423,1050.7852,303.9793,3.2099,1026.2408,305.7536,-0.8402,1002.4753,310.2927,-3.8928,980.2388,319.8616,-1.4372,957.8785,328.8784,3.0502
1056.4550,311.2533,6.2937,1068.7517,330.7802,17.8562,1053.0327,297.0909,5.8882,1040.2662,273.5072,-6.0045,1011.9886,314.2514,-2.6552,1006.9829,327.4811,4.3015,1009.0410,302.3045,-2.9536,1013.5139,288.8165,4.0904,1075.8835,299.6804,1.9294,1052.5273,304.5969,3.6396,1028.3739,306.3115,0.2429,1004.6002,309.4504,-3.4199,981.7077,318.1681,-2.4032,959.4433,328.2477,2.0764
1058.5852,311.2039,5.9656,1071.2171,330.6888,19.1460,1055.3653,297.3229,5.7699,1041.2557,273.3926,-7.2603,1013.3608,313.7285,-1.8469,1008.8102,326.9956,4.7481,1010.9208,302.1197,-1.7308,1015.5438,288.6207,4.4978,1077.8834,299.4893,0.7315,1054.4427,304.9194,3.7041,1030.1620,306.9436,1.3656,1006.1388,308.9921,-2.7494,983.2609,316.1654,-3.1675,960.9015,327.0458,0.9263
1059.9033,311.2296,5.6982,1073.4975,330.6467,19.5971,1057.2626,297.3092,5.5162,1042.6033,273.3496,-7.9948,1015.0137,314.0946,-0.6199,1010.7321,327.1112,5.3659,1012.8833,302.0538,-1.0701,1017.4354,289.1433,5.1303,1079.4905,298.3953,0.0264,1056.3975,304.7132,3.3452,1032.3915,307.5529,2.4925,1008.1553,308.2633,-1.9959,984.6622,314.7646,-3.3493,962.5386,325.4648,-0.0643
1062.0788,311.0297,4.9075,1075.3184,330.1717,18.7967,1058.8086,296.8444,4.7836,1044.1956,272.7512,-9.4135,1017.1017,314.2603,0.5219,1012.7652,327.7852,5.7865,1014.6860,302.5199,0.3566,1019.0214,289.2838,5.6477,1081.4173,297.7121,-1.5578,1058.2067,304.3193,2.6753,1034.2178,307.8736,2.7467,1010.1703,308.6560,-0.9501,986.3450,313.0344,-3.5277,963.8450,323.4550,-1.5674
1063.6256,310.1671,3.8290,1077.1555,329.4789,18.2086,1060.5504,296.5075,3.7996,1045.8162,272.2970,-10.1898,1019.2469,315.2844,1.4790,1014.9494,328.3560,6.3920,1016.6096,303.3649,1.1051,1020.9322,290.1400,6.1817,1082.7549,296.6840,-2.2694,1059.8659,304.0261,1.8873,1036.1293,308.2685,3.0943,1011.8673,309.5183,0.3918,987.9620,312.0416,-3.2351,965.2907,321.6183,-2.1611
1065.2516,309.7790,2.6474,1078.9378,328.6900,17.0245,1062.1746,295.7419,2.9695,1047.5199,271.3883,-11.5277,1021.3545,315.9696,2.1989,1017.2218,328.9474,6.7581,1018.9252,304.1236,2.3350,1022.7284,291.1374,6.5866,1084.3596,295.5717,-2.9285,1061.4068,303.1416,0.9093,1038.0218,308.6807,3.6268,1014.0347,310.2194,1.3077,989.9920,311.5410,-2.6381,966.6713,319.6543,-3.0988
1066.9001,308.5812,1.5663,1080.6006,327.7172,15.8211,1063.8504,294.1940,1.7281,1049.1013,270.7608,-12.7146,1023.0857,316.7400,3.1781,1019.8008,329.5784,7.0016,1020.6944,305.0832,2.7352,1024.1246,291.8356,6.6060,1086.0866,294.6599,-3.2712,1063.0284,302.4032,-0.1372,1039.7483,308.8195,3.1370,1015.5653,310.8354,2.5772,991.3846,311.3936,-2.0292,968.2001,317.5002,-3.4400
1068.6973,307.5115,0.6112,1081.9970,326.9217,14.8180,1065.3468,293.4328,0.4634,1050.8334,269.4886,-13.7326,1024.8362,317.4478,3.7449,1022.1969,330.0618,6.0085,1022.8777,305.6521,3.4096,1025.6880,292.5782,6.1192,1087.6687,294.1821,-3.6507,1064.7284,301.2880,-1.1777,1041.4897,308.7549,2.5557,1017.9541,311.7018,3.0061,993.5453,311.9208,-0.9110,969.8233,316.1466,-3.5820
1069.9483,306.3670,-0.1933,1083.7462,325.5556,14.0190,1067.1994,292.2020,-0.3444,1052.2705,268.7225,-14.0047,1027.0983,317.4409,3.6627,1024.6398,330.6250,5.4830,1024.5986,305.9830,3.3286,1026.7209,293.1286,5.4784,1089.4762,293.4842,-3.2677,1066.0260,299.8702,-2.4850,1043.3812,307.9918,1.9121,1019.7443,312.2359,3.4038,995.3260,312.4319,0.3926,971.4078,315.0091,-3.3712
1071.8767,305.4929,-0.5960,1085.3824,324.5277,13.1879,1068.7614,291.2187,-0.8907,1054.1308,267.2442,-14.8885,1028.9693,317.7873,3.2190,1027.4355,330.6654,4.1610,1026.3826,306.3318,3.1209,1028.0343,293.3869,4.2630,1091.3932,292.7897,-2.8187,1067.8398,298.9049,-2.9712,1045.4184,307.5738,0.8610,1021.7755,312.7999,3.6349,997.5054,313.4477,1.1192,972.9662,314.4611,-2.7735
1073.4035,304.1775,-1.1923,1086.3696,323.5831,12.4353,1070.4548,290.0174,-1.0966,1056.0109,266.5104,-14.8491,1030.6318,317.5636,2.8497,1029.7270,330.0922,2.9310,1028.3594,305.7343,2.6970,1029.1369,293.7082,3.0266,1092.9374,292.4943,-2.0219,1069.6030,297.9051,-3.5992,1046.6713,306.3349,-0.4401,1023.6385,313.1615,3.6666,999.5121,314.5036,2.1579,974.9237,314.5361,-2.0856
1074.9048,303.2894,-1.1753,1087.9895,323.1576,11.6583,1071.8937,289.2636,-1.2542,1058.4538,265.7447,-13.5766,1032.5295,317.2449,1.8319,1032.1779,329.3455,0.9703,1029.7498,305.1796,1.7915,1030.1146,292.8586,1.2832,1094.6850,292.3675,-0.7835,1071.2599,296.7286,-3.9478,1048.3417,305.1891,-1.3041,1025.5918,312.7776,2.7523,1001.3771,315.3942,3.1077,976.6298,314.7286,-0.6569
1076.8549,302.8727,-0.7259,1088.0018,322.7896,9.6215,1073.6610,288.7616,-0.9679,1061.7041,264.9750,-11.1143,1034.0264,316.1330,1.0669,1034.8514,328.5629,-1.0308,1031.4689,304.5608,0.7317,1030.7811,292.2497,-1.0789,1096.4848,292.5670,0.3237,1072.6436,296.2457,-3.5677,1049.7285,303.5906,-2.3722,1027.1130,312.0776,1.7892,1003.4961,316.1526,3.5195,978.9013,315.4037,0.2275
1078.4455,302.4345,0.1338,1087.2750,323.6662,6.2644,1075.5929,288.3077,-0.1638,1066.1552,264.6230,-6.6395,1035.7551,315.0665,-0.2615,1037.5762,326.9821,-2.8957,1032.9941,303.4478,-0.0595,1031.8792,291.0034,-3.0053,1098.4177,292.7110,1.6125,1074.6095,295.8996,-2.5658,1051.1842,302.2759,-2.7918,1028.7980,311.3916,0.9732,1005.3146,316.9515,3.6977,980.5939,316.7275,1.4057
1080.2020,302.1494,0.6856,1085.1842,325.4829,1.0156,1077.1080,288.4565,1.0696,1072.4537,264.6548,0.8233,1037.5676,313.5447,-1.5403,1039.6726,325.2555,-4.6057,1034.8063,301.8754,-1.3948,1032.1412,290.2721,-5.1072,1100.2444,292.7949,2.0392,1076.3807,295.6441,-1.9276,1053.0093,300.9307,-3.5123,1030.2720,310.1132,-0.3102,1007.4383,317.2193,3.3639,982.9953,317.9102,2.4221
1082.1808,302.1912,2.0662,1083.1843,327.7814,-4.1822,1079.2288,287.8548,2.1983,1078.5572,264.6914,8.4399,1038.7878,311.9932,-2.2264,1042.1776,323.6293,-6.5778,1036.3020,300.2934,-2.6213,1033.0276,288.8860,-6.6791,1102.1718,293.0156,2.9736,1078.3121,295.6213,-0.7416,1054.6767,300.1135,-3.5966,1032.3021,308.5004,-1.3489,1009.1807,316.9135,2.8636,985.0094,319.1832,3.1678
1083.9531,302.7310,2.9777,1082.7082,329.0194,-7.4640,1080.8287,288.3856,3.1204,1083.0461,265.0875,13.5444,1040.3947,310.8426,-3.0477,1044.8683,321.8203,-8.1120,1037.7202,299.0689,-3.1042,1033.5882,287.5655,-8.0212,1104.0487,293.2628,3.5719,1080.0974,295.7089,0.2809,1056.2204,299.1190,-3.4747,1033.2022,306.9708,-2.5281,1010.8920,316.4033,1.7369,987.3210,320.2064,3.9859
1085.9257,302.8672,4.2871,1083.2283,329.8781,-8.5727,1083.1804,288.6456,3.9865,1086.4052,265.6220,16.5619,1041.9103,309.1413,-3.6665,1046.9460,320.6760,-9.3108,1039.4159,297.6656,-3.6985,1033.9744,286.2387,-9.0729,1105.9321,292.8971,3.6536,1081.9407,295.9686,1.2703,1058.1980,298.5358,-2.8181,1034.9209,305.5089,-3.0380,1012.4112,315.4589,0.9182,989.2364,320.8359,3.5652
1087.7288,303.2245,4.9429,1084.3750,330.7192,-8.4642,1084.7690,289.0680,4.9861,1089.1530,265.8104,18.5387,1043.6512,307.9703,-3.5429,1049.3585,319.0110,-9.6928,1041.0461,295.9181,-3.4192,1035.2966,285.3948,-9.7536,1108.1224,292.7223,3.1951,1083.6023,296.3829,2.2373,1059.9266,298.1235,-2.1972,1036.5614,304.0845,-3.3538,1013.9647,314.2376,-0.0896,990.9490,321.2975,3.2091
1089.7723,303.4905,5.6479,1085.9884,331.2482,-7.9999,1086.7096,289.4345,5.8025,1091.3419,266.6788,19.4280,1045.2172,306.9947,-3.2759,1051.8499,317.7784,-9.9476,1042.4836,295.4255,-3.2482,1035.9582,284.3702,-9.8435,1109.4734,292.7329,2.9456,1085.9134,296.6763,2.9750,1061.6852,298.4269,-1.0010,1037.8725,302.7413,-3.6900,1015.3542,312.4061,-1.4343,992.9594,321.1343,2.9194
1091.7752,303.7755,6.0941,1087.9064,331.4728,-8.1952,1088.6849,289.9507,6.0264,1093.3753,266.6334,20.1578,1046.5722,306.2545,-2.7370,1054.0875,317.3418,-9.7340,1044.3685,295.1209,-2.6942,1037.1250,284.3537,-9.6189,1111.3717,292.2683,1.7587,1087.4692,297.0030,3.3109,1063.3889,298.8820,0.2267,1039.5818,301.7429,-3.4020,1016.9555,310.3508,-2.3108,994.5883,320.9831,1.7038
1093.3371,303.9117,6.1036,1089.9895,331.4274,-7.9220,1090.6420,290.0354,5.8998,1095.2482,266.4310,20.0722,1048.4983,306.0263,-1.7005,1056.4180,316.8635,-9.0856,1046.0006,294.8691,-1.9846,1038.1880,283.9638,-8.9539,1113.1516,291.8323,0.7581,1089.3306,296.8487,3.6759,1065.4585,299.1777,1.3266,1041.2454,301.2585,-2.5714,1018.6279,308.9986,-3.0589,995.9774,319.6529,0.7946
1095.1891,303.6647,5.5051,1091.5755,331.4383,-8.6218,1092.0868,289.6565,5.2903,1096.8774,266.4886,19.7656,1050.4413,306.4699,-0.7715,1058.9045,316.9335,-8.1151,1048.1801,294.8167,-0.6919,1039.7225,284.3543,-8.0201,1114.6412,290.7181,-0.1935,1091.5620,297.2859,3.2195,1067.2204,300.1744,2.3774,1043.2950,301.2190,-1.8845,1019.9566,306.9967,-3.2984,997.6034,317.9955,-0.0312
1096.9240,303.3214,4.8228,1093.3634,331.4411,-9.3264,1094.1081,289.3211,4.8438,1098.8014,266.0512,19.2282,1052.4321,306.8448,0.3760,1061.3638,317.1417,-6.8577,1049.8541,295.1430,0.3210,1041.1499,284.9649,-6.6806,1116.3264,290.1946,-1.2477,1093.1392,297.0587,2.9412,1069.3342,300.5821,3.0043,1045.1575,301.2667,-0.9087,1021.6118,305.7144,-3.7526,999.0331,316.0801,-1.4819
1098.5912,303.1411,3.8073,1095.3003,330.9674,-10.2626,1095.7891,288.8509,4.1076,1100.6307,265.4781,18.0445,1054.3136,307.8248,1.0189,1063.5825,317.9106,-5.8793,1051.9462,296.0029,1.1331,1042.6177,285.5952,-5.8458,1117.8312,289.1989,-2.5068,1094.9528,296.8842,1.6390,1071.2012,301.0562,3.6013,1046.9501,301.5897,0.2629,1023.0283,304.9162,-3.1051,1000.2890,314.2450,-2.2652
1100.5489,301.9774,2.9241,1096.4978,329.6772,-11.2685,1097.3314,288.0258,3.0229,1102.0500,264.8037,16.9467,1056.3647,308.1576,2.5849,1065.6639,318.7539,-4.4753,1053.8128,296.5154,2.6596,1044.8799,286.2620,-4.3796,1119.8890,288.2241,-3.1866,1096.7150,295.5870,0.7315,1073.5264,301.3762,3.8392,1049.0949,302.4778,1.2127,1025.1943,304.1602,-2.8907,1002.0895,312.1366,-3.3326
1102.2140,301.2242,1.5069,1098.5230,328.6814,-12.1952,1099.2236,287.1850,1.6900,1103.5525,263.9245,15.5387,1058.3554,309.1211,3.0123,1068.0667,319.3769,-3.6002,1056.0321,297.2206,3.1682,1046.5576,287.2147,-3.3530,1121.4379,287.5165,-3.4200,1098.1159,294.9535,-0.0119,1075.1293,301.2665,3.5132,1050.6569,303.4166,2.2636,1026.5213,303.9996,-1.8372,1003.4049,310.3573,-3.6246
1103.4742,299.6928,0.9641,1100.4228,327.4558,-12.7290,1100.7779,285.8287,0.6252,1105.0543,262.7187,13.6328,1060.3482,310.0713,3.4054,1069.8017,320.2059,-2.4657,1057.9923,298.0021,3.4993,1048.1623,287.8233,-2.1613,1122.7950,286.8853,-3.4833,1099.9010,293.5454,-1.3551,1076.7536,301.0730,2.5882,1052.9245,304.1833,2.8967,1028.3251,304.5651,-0.6737,1004.8341,308.5800,-3.6711
1105.4295,298.8000,-0.2040,1102.6869,326.0612,-12.3481,1102.2540,285.0171,-0.2092,1105.4447,261.9244,11.8405,1062.4667,310.3993,3.5146,1071.6125,320.5019,-1.9562,1059.7934,298.4328,3.7788,1050.5189,288.2216,-2.1349,1124.6340,285.8893,-3.3827,1101.7061,292.6410,-2.1621,1078.8570,300.6638,1.8330,1054.7011,305.0971,3.5687,1030.4105,305.3902,0.1480,1006.7618,307.5201,-3.3876
1106.9413,297.8994,-0.9651,1106.0199,323.9648,-9.9066,1104.0558,283.6173,-0.8310,1105.5511,260.4779,8.3718,1063.9981,310.1079,3.3873,1073.3603,320.7688,-1.7240,1061.4258,298.6507,3.4215,1052.8107,288.4625,-1.6143,1126.3603,285.4146,-2.6275,1103.1185,291.6719,-3.0378,1080.3188,299.8721,0.6768,1056.9661,305.5064,3.5222,1032.5345,305.8511,1.1964,1008.2776,306.9153,-2.7178
1108.4347,296.7754,-1.0316,1110.7925,321.4450,-5.5254,1105.6226,282.5605,-1.0738,1103.3681,259.1112,3.1319,1065.9262,310.2342,2.8295,1074.8429,320.6604,-1.4638,1063.3725,298.5617,2.7436,1054.6190,288.1425,-1.6332,1128.2517,284.7371,-1.9222,1104.6893,290.5278,-3.6133,1082.0804,298.6483,-0.2744,1058.9619,305.4995,3.3871,1034.6493,306.7443,2.3850,1009.9806,306.8925,-2.0082
1109.9907,296.0841,-1.2423,1116.8589,318.8967,0.9508,1107.1097,282.1051,-1.0693,1100.7058,258.4137,-3.4080,1067.7247,309.4851,1.9916,1075.9791,320.1882,-1.4421,1065.3489,297.9452,1.8438,1056.7109,287.5460,-1.4300,1129.8070,284.8617,-1.0360,1106.5091,289.6701,-3.7187,1083.4930,297.4887,-1.4477,1060.6469,305.3340,2.7670,1036.7145,307.9853,3.1429,1011.7761,307.4003,-0.8288
1111.9990,295.1466,-0.9686,1121.6843,316.4520,7.5547,1109.0457,281.3353,-0.4596,1098.3379,257.7167,-8.7980,1069.4470,308.6199,0.6416,1077.1375,319.1927,-1.8717,1066.8752,296.8879,0.8564,1059.0505,286.4504,-1.6739,1131.7006,284.9904,0.2977,1108.1866,288.9433,-3.5072,1085.0469,296.3518,-2.3107,1062.5681,304.5650,1.9409,1038.6835,308.7935,3.4348,1013.9630,308.0357,0.0338
1113.5204,294.7554,0.0784,1125.7599,315.2336,11.0090,1110.4373,280.8384,0.2213,1097.8122,257.0109,-11.4140,1070.9193,307.4716,-0.2778,1078.1455,318.1149,-2.0446,1068.3988,295.7183,-0.2228,1061.2389,285.1134,-2.0134,1133.6895,285.2115,1.1080,1109.8407,288.4357,-2.6527,1086.4236,294.7883,-3.0409,1064.2727,303.5987,0.8897,1040.4953,309.2033,3.5752,1015.9641,309.1735,1.3249
1115.2867,294.5906,0.8772,1128.4334,314.5431,13.9419,1112.3102,281.0513,0.8031,1098.7148,256.9197,-12.3054,1072.6483,306.1840,-1.1608,1079.3530,316.9244,-2.1055,1069.8547,294.1904,-1.3076,1063.2933,283.2735,-2.2612,1135.5582,285.3276,2.4650,1111.4366,287.7729,-1.8611,1088.3206,293.5383,-3.3032,1065.8386,302.8414,-0.2684,1042.8300,309.7323,3.2141,1018.0361,310.4059,2.4224
1117.1347,294.8268,2.1950,1130.9544,313.9702,15.7764,1114.2145,280.7647,1.8924,1100.0896,256.7973,-11.6498,1074.0332,304.6373,-2.1280,1080.0741,315.4213,-2.6364,1071.5370,293.0813,-2.1747,1065.7129,281.8109,-2.4303,1137.8538,285.6607,3.2964,1113.2498,288.0043,-1.0338,1089.9233,292.6427,-3.7038,1066.9995,301.2443,-1.0211,1044.2694,309.5436,2.5000,1020.2747,311.8040,3.1178
